iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788339531	1	practice	1	leader	columns	A2	rows	{"safe":["B2","C2"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788454113	3	random	1	leader	columns	C2	rows	{"safe":["A2","B2","C1","C3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788464217	3	random	2	leader	columns	A3	rows	{"safe":["A2","B2","C1","C3"],"unsafe":["C2"]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788483131	3	random	3	leader	columns	B3	rows	{"safe":["A2","B2","C1","C3","A3"],"unsafe":["C2"]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788515036	5	random	1	leader	rows	A1	rows	{"safe":["A2","A3","B3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788573197	7	empty	1	leader	rows	C1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788584386	7	empty	2	leader	rows	C2	rows	{"safe":["C1"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788594841	7	empty	3	leader	rows	C3	rows	{"safe":["C1","C2"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788651561	9	blocked	1	leader	rows	A3	rows	{"safe":["A1"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788662561	9	blocked	2	leader	rows	A2	rows	{"safe":["A1","A3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788711146	11	random	1	leader	rows	B3	rows	{"safe":["A1","B2"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788725996	11	random	2	leader	rows	A3	rows	{"safe":["A1","B2"],"unsafe":["B3"]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788735946	11	random	3	leader	rows	A2	rows	{"safe":["A1","B2","A3"],"unsafe":["B3"]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788767837	13	random	1	leader	columns	B3	rows	{"safe":["A3","C2","C3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788841711	15	random	1	leader	columns	A2	rows	{"safe":["B2","C2","C3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788931073	17	pragmatic	1	leader	rows	B3	rows	{"safe":["B1"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788939613	17	pragmatic	2	leader	rows	B2	rows	{"safe":["B1","B3"],"unsafe":[]}	goalInference
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788998733	19	random	1	leader	columns	C3	rows	{"safe":["A3","B3"],"unsafe":[]}	goalInference
