iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550787856586	1	practice	1	leader	rows	A3	rows	{"safe":["A1","A2"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550787952891	3	random	1	leader	rows	B3	columns	{"safe":["A1","B1","B2","C3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550787989852	3	random	2	leader	rows	A3	not sure	{"safe":["A1","B1","B2","C3","A2"],"unsafe":["B3"]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788056511	5	random	1	leader	columns	C2	not sure	{"safe":["A1","B2"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788109412	7	pragmatic	1	leader	columns	A3	rows	{"safe":["C3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788169851	9	random	1	leader	rows	A2	columns	{"safe":["A3","B1","C3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788199849	9	random	2	leader	rows	C2	rows	{"safe":["A3","B1","C3","A1"],"unsafe":["A2"]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788291431	11	random	1	leader	columns	B1	columns	{"safe":["C1","C3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788342494	11	random	2	leader	columns	A3	columns	{"safe":["C1","C3","B2"],"unsafe":["B1"]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788367549	11	random	3	leader	columns	A2	columns	{"safe":["C1","C3","B2","A3"],"unsafe":["B1","B3"]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788422188	13	blocked	1	leader	rows	A2	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788467741	15	random	1	leader	rows	A3	rows	{"safe":["A2","B1"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788509027	17	empty	1	leader	columns	A2	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788524835	17	empty	2	leader	columns	B2	columns	{"safe":["A2"],"unsafe":["A1"]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788573336	19	random	1	leader	columns	A1	columns	{"safe":["A2","B1","C1","C3"],"unsafe":[]}	goalInference
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788619288	19	random	2	leader	columns	C2	columns	{"safe":["A2","B1","C1","C3","B2"],"unsafe":["A1"]}	goalInference
