iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550775928245	1	practice	1	leader	columns	C3	columns	{"safe":["A3","B3"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550775996962	3	random	1	leader	columns	B3	columns	{"safe":["A3","B2","C3"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776021911	3	random	2	leader	columns	A2	columns	{"safe":["A3","B2","C3","C2"],"unsafe":["B3"]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776074244	5	random	1	leader	rows	C2	rows	{"safe":["A1","C1"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776108592	7	blocked	1	leader	rows	A3	rows	{"safe":["A1"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776161777	9	empty	1	leader	rows	A3	rows	{"safe":[],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776184361	9	empty	2	leader	rows	A1	rows	{"safe":["A3"],"unsafe":["B3"]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776224266	11	random	1	leader	rows	B1	rows	{"safe":["A3","B2","C2"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776240238	11	random	2	leader	rows	C3	rows	{"safe":["A3","B2","C2","C1"],"unsafe":["B1"]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776272452	13	pragmatic	1	leader	rows	C1	rows	{"safe":["C3"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776306386	15	random	1	leader	columns	C3	columns	{"safe":["A3","B3","C2"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776323942	15	random	2	leader	columns	A2	columns	{"safe":["A3","B3","C2","B2"],"unsafe":["C3"]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776377656	17	random	1	leader	columns	C2	columns	{"safe":["A2","B2","C3"],"unsafe":[]}	goalInference
testing	3792-6bb154e9-8481-425d-8b16-91235b01439f	1550776419253	19	random	1	leader	rows	B1	rows	{"safe":["A3","B2","B3","C1","C2"],"unsafe":[]}	goalInference
