iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782064924	0	practice	1	helper	columns	C2	not sure	{"safe":["A2","B2"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782126559	2	random	1	helper	columns	A2	rows	{"safe":["A3","B2","B3","C2"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782147968	2	random	2	helper	columns	C3	rows	{"safe":["A3","B2","B3","C2"],"unsafe":["A2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782206927	4	random	1	helper	rows	A2	rows	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782217302	4	random	2	helper	rows	A1	rows	{"safe":["A3","A2"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782253376	6	random	1	helper	columns	A2	rows	{"safe":["B2","C2"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782291486	8	random	1	helper	columns	A1	rows	{"safe":["A2","B1","B3","C1"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782392042	10	empty	1	helper	columns	B3	rows	{"safe":[],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782403710	10	empty	2	helper	columns	C3	columns	{"safe":["B3"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782455158	12	random	1	helper	rows	B1	rows	{"safe":["A1","B2","B3","C3"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782490405	12	random	2	helper	rows	C2	rows	{"safe":["A1","B2","B3","C3"],"unsafe":["B1"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782500693	12	random	3	helper	rows	A2	rows	{"safe":["A1","B2","B3","C3"],"unsafe":["B1","C2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782509494	12	random	4	helper	rows	A3	rows	{"safe":["A1","B2","B3","C3","A2"],"unsafe":["B1","C2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782557855	14	blocked	1	helper	rows	A2	rows	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782570046	14	blocked	2	helper	rows	C2	rows	{"safe":["A3"],"unsafe":["A2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782584925	14	blocked	3	helper	rows	B2	rows	{"safe":["A3","B1"],"unsafe":["A2","C2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782592229	14	blocked	4	helper	rows	B3	rows	{"safe":["A3","B1","B2"],"unsafe":["A2","C2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782670013	16	pragmatic	1	helper	rows	C1	rows	{"safe":["C2"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782681533	16	pragmatic	2	helper	rows	C3	rows	{"safe":["C2","C1"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782716717	18	random	1	helper	rows	B2	rows	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782728493	18	random	2	helper	rows	C1	rows	{"safe":["B3","C3"],"unsafe":["B2"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782738077	18	random	3	helper	rows	A2	rows	{"safe":["B3","C3"],"unsafe":["B2","C1"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782745741	18	random	4	helper	rows	A1	rows	{"safe":["B3","C3","A2"],"unsafe":["B2","C1"]}	goalInference
testing	6884-6b4feaac-b864-43d6-852f-6ec069a576d8	1550782752205	18	random	5	helper	rows	A3	rows	{"safe":["B3","C3","A2","A1"],"unsafe":["B2","C1"]}	goalInference
