iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550779930228	0	practice	1	helper	columns	C1	columns	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550779960922	2	random	1	helper	rows	B1	rows	{"safe":["A2","B3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780000739	4	random	1	helper	columns	C1	columns	{"safe":["A1","A3","B1","B3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780032147	6	empty	1	helper	rows	A3	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780051995	6	empty	2	helper	rows	B2	not sure	{"safe":["A3"],"unsafe":["A2"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780069787	6	empty	3	helper	rows	C2	not sure	{"safe":["A3"],"unsafe":["A2","B2","B3"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780081811	6	empty	4	helper	rows	C3	rows	{"safe":["A3","C2"],"unsafe":["A2","B2","B3"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780118571	8	random	1	helper	columns	B3	columns	{"safe":["C3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780135155	8	random	2	helper	columns	A1	columns	{"safe":["C3"],"unsafe":["B3","A2"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780146603	8	random	3	helper	columns	C1	columns	{"safe":["C3","A1","B1"],"unsafe":["B3","A2"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780210187	10	pragmatic	1	helper	columns	C3	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780260027	12	random	1	helper	columns	B3	columns	{"safe":["C3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780277060	12	random	2	helper	columns	A2	columns	{"safe":["C3","B3"],"unsafe":["A3"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780292396	12	random	3	helper	columns	B1	columns	{"safe":["C3","B3","A2"],"unsafe":["A3","B2"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780304044	12	random	4	helper	columns	C1	columns	{"safe":["C3","B3","A2","B1","A1"],"unsafe":["A3","B2"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780335012	14	random	1	helper	columns	A1	columns	{"safe":["B1","B3"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780351435	14	random	2	helper	columns	A2	columns	{"safe":["B1","B3"],"unsafe":["A1","A3"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780363876	14	random	3	helper	columns	B2	columns	{"safe":["B1","B3","A2","C2"],"unsafe":["A1","A3"]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780390036	16	blocked	1	helper	columns	A1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2	1550780425900	18	random	1	helper	rows	C1	rows	{"safe":["B3","C2"],"unsafe":[]}	goalInference
