iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782347635	1	practice	1	leader	columns	C1	rows	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782449646	3	random	1	leader	rows	C1	rows	{"safe":["A3","B2","C2"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782481154	3	random	2	leader	rows	A1	rows	{"safe":["A3","B2","C2","A2"],"unsafe":["C1"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782541816	5	random	1	leader	rows	A2	rows	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782550729	5	random	2	leader	rows	A3	rows	{"safe":["A1","B1","A2"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782584336	7	empty	1	leader	columns	B3	rows	{"safe":[],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782597319	7	empty	2	leader	columns	A3	columns	{"safe":["B3"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782605677	7	empty	3	leader	columns	C3	rows	{"safe":["B3","A3"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782634386	9	random	1	leader	rows	A2	rows	{"safe":["A1","A3","C3"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782652763	9	random	2	leader	rows	B2	rows	{"safe":["A1","A3","C3","B3"],"unsafe":["A2"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782668078	9	random	3	leader	rows	C2	rows	{"safe":["A1","A3","C3","B3"],"unsafe":["A2","B2"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782677651	9	random	4	leader	rows	C1	rows	{"safe":["A1","A3","C3","B3","C2"],"unsafe":["A2","B2"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782714493	11	pragmatic	1	leader	rows	A3	rows	{"safe":["A2"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782799064	13	blocked	1	leader	columns	A2	rows	{"safe":["B2"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782822980	13	blocked	2	leader	columns	C1	rows	{"safe":["B2","A2"],"unsafe":["C2"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782841573	13	blocked	3	leader	columns	A1	rows	{"safe":["B2","A2","C1","B1"],"unsafe":["C2"]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782871599	15	random	1	leader	columns	A3	rows	{"safe":["A2","B3","C3"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782954528	17	random	1	leader	columns	B3	rows	{"safe":["A2","A3","B1","C1","C3"],"unsafe":[]}	goalInference
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550783005636	19	random	1	leader	rows	B1	rows	{"safe":["B2","B3"],"unsafe":[]}	goalInference
