iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787408577	1	practice	1	leader	rows	B1	rows	{"safe":["B2","B3"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787444031	3	random	1	leader	rows	A3	rows	{"safe":["A1","A2","B1"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787476422	5	random	1	leader	columns	B2	columns	{"safe":["A2","A3","B3","C2"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787537375	7	random	1	leader	columns	A1	columns	{"safe":["B2","C1","C3"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787590306	9	pragmatic	1	leader	rows	A2	rows	{"safe":["A1"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787627401	11	random	1	leader	columns	C2	columns	{"safe":["A2","B1"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787663571	13	random	1	leader	rows	C3	rows	{"safe":["A1","A2","C1","C2"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787709492	15	random	1	leader	rows	C3	rows	{"safe":["A1","B2","C2"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787761677	17	blocked	1	leader	rows	A3	rows	{"safe":["A1"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787777471	17	blocked	2	leader	rows	B2	rows	{"safe":["A1","A3"],"unsafe":["A2"]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787792149	17	blocked	3	leader	rows	C2	rows	{"safe":["A1","A3","B2"],"unsafe":["A2","B3"]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787807561	17	blocked	4	leader	rows	C1	rows	{"safe":["A1","A3","B2","C2","C3"],"unsafe":["A2","B3"]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787846212	19	empty	1	leader	columns	A1	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787864687	19	empty	2	leader	columns	B1	columns	{"safe":["A1","A2"],"unsafe":[]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787880934	19	empty	3	leader	columns	B2	columns	{"safe":["A1","A2","B1"],"unsafe":["C1"]}	goalInference
testing	7128-0c0e1ce6-ee4b-490c-b410-3d7b149951a3	1550787897840	19	empty	4	leader	columns	C3	columns	{"safe":["A1","A2","B1","B3"],"unsafe":["C1","B2"]}	goalInference
