iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774266794	1	practice	1	leader	rows	A1	rows	{"safe":["A2","A3"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774315236	3	random	1	leader	rows	A3	rows	{"safe":["A1","A2","C2"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774333844	3	random	2	leader	rows	C3	rows	{"safe":["A1","A2","C2"],"unsafe":["A3","B1"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774392338	5	random	1	leader	columns	C2	rows	{"safe":["A2","A3","B1","B2","C1"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774450732	7	blocked	1	leader	columns	A2	columns	{"safe":["C2"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774473893	7	blocked	2	leader	columns	B3	columns	{"safe":["C2","A2"],"unsafe":["B2"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774492480	7	blocked	3	leader	columns	B1	columns	{"safe":["C2","A2","B3"],"unsafe":["B2","A3"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774519693	7	blocked	4	leader	columns	A1	columns	{"safe":["C2","A2","B3","B1"],"unsafe":["B2","A3"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774572915	9	empty	1	leader	columns	A3	rows	{"safe":[],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774593444	9	empty	2	leader	columns	B3	rows	{"safe":["A3"],"unsafe":["A2"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774613311	9	empty	3	leader	columns	B1	columns	{"safe":["A3","A1"],"unsafe":["A2","B3"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774649131	9	empty	4	leader	columns	C1	columns	{"safe":["A3","A1","B1"],"unsafe":["A2","B3"]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774684290	11	pragmatic	1	leader	columns	B1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774720184	13	random	1	leader	rows	C2	rows	{"safe":["A1","B3","C1"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774754019	15	random	1	leader	rows	C1	rows	{"safe":["A2","A3","C2","C3"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774810743	17	random	1	leader	columns	A2	rows	{"safe":["A1","A3","B2","C2"],"unsafe":[]}	goalInference
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774842692	19	random	1	leader	columns	C1	rows	{"safe":["A1","B1","B3","C2"],"unsafe":[]}	goalInference
