iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784551732	1	practice	1	leader	rows	A1	rows	{"safe":["A2","A3"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784588973	3	random	1	leader	columns	A1	rows	{"safe":["B1","C3"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784605237	3	random	2	leader	columns	C1	columns	{"safe":["B1","C3","A1"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784655406	5	random	1	leader	rows	B3	columns	{"safe":["A2","B1","B2","C3"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784715480	7	pragmatic	1	leader	columns	C1	columns	{"safe":["B1"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784733713	7	pragmatic	2	leader	columns	A1	rows	{"safe":["B1","C1","C3"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784776954	9	random	1	leader	columns	A1	rows	{"safe":["B1","C1","C2"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784810115	11	empty	1	leader	columns	C3	columns	{"safe":[],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784824083	11	empty	2	leader	columns	A3	columns	{"safe":["C3"],"unsafe":["C2"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784844563	11	empty	3	leader	columns	B3	columns	{"safe":["C3","A3"],"unsafe":["C2"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784875980	13	random	1	leader	columns	B3	columns	{"safe":["A3","C1"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784901837	13	random	2	leader	columns	C2	rows	{"safe":["A3","C1","A2"],"unsafe":["B3"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784911093	13	random	3	leader	columns	B2	rows	{"safe":["A3","C1","A2","C2"],"unsafe":["B3"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784938142	15	random	1	leader	columns	A1	rows	{"safe":["B1","C1","C2"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784958222	15	random	2	leader	columns	A2	columns	{"safe":["B1","C1","C2","B2"],"unsafe":["A1"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550784980175	15	random	3	leader	columns	A3	columns	{"safe":["B1","C1","C2","B2","B3"],"unsafe":["A1","A2"]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550785079713	17	random	1	leader	columns	B1	columns	{"safe":["A1","B2","C1","C2"],"unsafe":[]}	goalInference
testing	9647-a9cac243-075b-4065-a66b-ecef190f8240	1550785119587	19	blocked	1	leader	rows	A3	rows	{"safe":["A2"],"unsafe":[]}	goalInference
