iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789487376	1	practice	1	leader	columns	C1	columns	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789558493	3	random	1	leader	columns	A1	columns	{"safe":["B2","C1","C3"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789598086	3	random	2	leader	columns	B1	columns	{"safe":["B2","C1","C3","A1","A2"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789663663	5	random	1	leader	rows	B2	rows	{"safe":["A3","B1","C1"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789714353	7	blocked	1	leader	columns	C2	columns	{"safe":["A2"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789736333	7	blocked	2	leader	columns	B1	columns	{"safe":["A2","C2"],"unsafe":["B2"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789760381	7	blocked	3	leader	columns	B3	columns	{"safe":["A2","C2","B1"],"unsafe":["B2","A1"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789781523	7	blocked	4	leader	columns	C3	columns	{"safe":["A2","C2","B1","B3","A3"],"unsafe":["B2","A1"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789817478	9	random	1	leader	columns	B2	columns	{"safe":["A1","A2"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789837968	9	random	2	leader	columns	B3	columns	{"safe":["A1","A2"],"unsafe":["B2","B1"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789853549	9	random	3	leader	columns	C3	columns	{"safe":["A1","A2","B3","A3"],"unsafe":["B2","B1"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789940350	11	random	1	leader	columns	B1	not sure	{"safe":["A1","B3","C2"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789957716	11	random	2	leader	columns	C1	columns	{"safe":["A1","B3","C2","B1","B2"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550789998087	13	random	1	leader	rows	B2	rows	{"safe":["A1","B3","C3"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790025556	13	random	2	leader	rows	C2	rows	{"safe":["A1","B3","C3","B2"],"unsafe":["B1"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790046845	13	random	3	leader	rows	A3	rows	{"safe":["A1","B3","C3","B2","A2"],"unsafe":["B1","C2"]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790093549	15	random	1	leader	rows	A1	rows	{"safe":["A2","A3","B2","C1","C3"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790133371	17	pragmatic	1	leader	rows	A2	rows	{"safe":["A1"],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790182570	19	empty	1	leader	rows	B1	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	8269-5f517944-1d21-4ed4-9bfd-6aa81d4b0a10	1550790202875	19	empty	2	leader	rows	B3	rows	{"safe":["B1","B2"],"unsafe":[]}	goalInference
