iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773671917	1	practice	1	leader	columns	A3	columns	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773755141	3	random	1	leader	columns	B2	columns	{"safe":["A2","B1","C2"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773792260	5	random	1	leader	columns	A2	columns	{"safe":["B2","C1"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773817925	5	random	2	leader	columns	A1	columns	{"safe":["B2","C1"],"unsafe":["A2"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773826655	5	random	3	leader	columns	B1	columns	{"safe":["B2","C1","A1"],"unsafe":["A2"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773856165	7	pragmatic	1	leader	columns	A1	columns	{"safe":["B1"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773894805	9	random	1	leader	columns	B1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773956781	11	random	1	leader	columns	B3	columns	{"safe":["A3","C1","C3"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550773973405	11	random	2	leader	columns	A1	columns	{"safe":["A3","C1","C3","B1"],"unsafe":["B3"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774015150	13	empty	1	leader	columns	C2	rows	{"safe":[],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774029727	13	empty	2	leader	columns	A2	columns	{"safe":["C2","C1"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774047398	13	empty	3	leader	columns	B1	rows	{"safe":["C2","C1","A3"],"unsafe":["A2"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774062464	13	empty	4	leader	columns	B3	columns	{"safe":["C2","C1","A3","C3"],"unsafe":["A2","B1"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774091679	15	blocked	1	leader	columns	C1	columns	{"safe":["A1"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774105270	15	blocked	2	leader	columns	B3	columns	{"safe":["A1","C1"],"unsafe":["B1"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774116078	15	blocked	3	leader	columns	C3	columns	{"safe":["A1","C1","B3","A3"],"unsafe":["B1"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774152831	17	random	1	leader	rows	A1	columns	{"safe":["A2"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774167214	17	random	2	leader	rows	A3	columns	{"safe":["A2","A1"],"unsafe":["B1"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774180454	17	random	3	leader	rows	C1	rows	{"safe":["A2","A1","C2"],"unsafe":["B1","A3"]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774214152	19	random	1	leader	columns	A2	rows	{"safe":["A3","B2","B3","C1","C2"],"unsafe":[]}	goalInference
testing	7327-2c6009a3-3400-42e0-8ec2-ee5525c7162e	1550774228576	19	random	2	leader	columns	A1	columns	{"safe":["A3","B2","B3","C1","C2","B1"],"unsafe":["A2"]}	goalInference
