iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774089496	0	practice	1	helper	rows	A1	columns	{"safe":["A2","A3"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774149131	2	random	1	helper	rows	B3	rows	{"safe":["A2","B1","B2","C1","C3"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774223200	4	random	1	helper	rows	A3	rows	{"safe":["A1","A2","B2"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774254606	4	random	2	helper	rows	B3	rows	{"safe":["A1","A2","B2","B1"],"unsafe":["A3"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774308303	6	random	1	helper	columns	A1	columns	{"safe":["B1","C2"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774357914	8	blocked	1	helper	columns	B2	columns	{"safe":["C2"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774384763	8	blocked	2	helper	columns	A1	columns	{"safe":["C2","B2"],"unsafe":["A2"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774401908	8	blocked	3	helper	columns	C1	columns	{"safe":["C2","B2","A1","B1"],"unsafe":["A2"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774440706	10	random	1	helper	rows	B1	rows	{"safe":["B2","B3","C2"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774483966	10	random	2	helper	rows	C3	rows	{"safe":["B2","B3","C2","A1"],"unsafe":["B1"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774501054	10	random	3	helper	rows	A3	rows	{"safe":["B2","B3","C2","A1","A2"],"unsafe":["B1","C3"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774542635	12	empty	1	helper	rows	C3	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774565900	12	empty	2	helper	rows	B3	rows	{"safe":["B2"],"unsafe":["C3"]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774610886	14	random	1	helper	columns	A1	columns	{"safe":["B1","B3","C1","C2"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774642143	16	pragmatic	1	helper	rows	A1	rows	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6737-43c17402-5d19-4e4f-a3af-e9defb5fb139	1550774719624	18	random	1	helper	columns	B2	columns	{"safe":["A2","A3"],"unsafe":[]}	goalInference
