iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787540006	1	practice	1	leader	rows	C3	rows	{"safe":["C1","C2"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787581087	3	random	1	leader	rows	C3	rows	{"safe":["A3","C1","C2"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787629967	3	random	2	leader	rows	B1	columns	{"safe":["A3","C1","C2","B2"],"unsafe":["C3"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787654579	3	random	3	leader	rows	A1	rows	{"safe":["A3","C1","C2","B2","A2"],"unsafe":["C3","B1"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787711752	5	random	1	leader	rows	A2	rows	{"safe":["A1","A3","B2","B3","C1"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787770316	7	pragmatic	1	leader	rows	B2	rows	{"safe":["B1"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787820332	9	blocked	1	leader	columns	C3	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787841741	9	blocked	2	leader	columns	C1	columns	{"safe":["A3"],"unsafe":["C3","C2"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787859533	9	blocked	3	leader	columns	A1	columns	{"safe":["A3","C1","B1"],"unsafe":["C3","C2"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787903917	11	random	1	leader	rows	B3	rows	{"safe":["B1","C2"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787949371	11	random	2	leader	rows	C3	rows	{"safe":["B1","C2"],"unsafe":["B3","B2"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550787992483	13	random	1	leader	rows	B2	rows	{"safe":["A2","B1","B3","C1"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550788047869	15	random	1	leader	columns	C2	columns	{"safe":["A2","B2"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550788115470	17	random	1	leader	columns	C3	columns	{"safe":["B3"],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550788152918	17	random	2	leader	columns	A2	columns	{"safe":["B3","B2"],"unsafe":["C3"]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550788208750	19	empty	1	leader	rows	A1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	5438-dfb6f824-f99e-490a-b2d5-91497a466796	1550788225177	19	empty	2	leader	rows	A3	rows	{"safe":["A1","A2"],"unsafe":[]}	goalInference
