iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783312280	1	practice	1	leader	columns	A3	rows	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783358147	3	random	1	leader	columns	A3	rows	{"safe":["B3","C2"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783374447	3	random	2	leader	columns	C3	rows	{"safe":["B3","C2","A3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783416306	5	random	1	leader	columns	A1	columns	{"safe":["B1","B3","C1","C3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783459996	7	random	1	leader	columns	B3	columns	{"safe":["A3","C1"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783469611	7	random	2	leader	columns	C3	columns	{"safe":["A3","C1","B3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783510900	9	pragmatic	1	leader	columns	A1	rows	{"safe":["B1"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783520891	9	pragmatic	2	leader	columns	C1	columns	{"safe":["B1","A1"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783641389	11	empty	1	leader	columns	B3	columns	{"safe":[],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783650985	11	empty	2	leader	columns	A3	rows	{"safe":["B3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783660645	11	empty	3	leader	columns	A1	columns	{"safe":["B3"],"unsafe":["A3"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783669883	11	empty	4	leader	columns	C1	columns	{"safe":["B3","A1"],"unsafe":["A3"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783681744	11	empty	5	leader	columns	B1	columns	{"safe":["B3","A1","C1"],"unsafe":["A3"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783828198	13	random	1	leader	columns	A1	columns	{"safe":["B1","C3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783843231	13	random	2	leader	columns	C1	not sure	{"safe":["B1","C3","A1"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783922198	15	random	1	leader	rows	C2	columns	{"safe":["C3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783971443	15	random	2	leader	rows	C1	columns	{"safe":["C3","C2"],"unsafe":["A1"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784093229	17	blocked	1	leader	rows	A2	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784136745	17	blocked	2	leader	rows	B1	columns	{"safe":["A3","A2"],"unsafe":["A1"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784168931	17	blocked	3	leader	rows	C1	columns	{"safe":["A3","A2"],"unsafe":["A1","B1","B2"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784186352	17	blocked	4	leader	rows	C2	rows	{"safe":["A3","A2","C1"],"unsafe":["A1","B1","B2"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784221476	17	blocked	5	leader	rows	C3	rows	{"safe":["A3","A2","C1","C2"],"unsafe":["A1","B1","B2"]}	goalInference
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784304434	19	random	1	leader	columns	C3	not sure	{"safe":["A2","A3","B3"],"unsafe":[]}	goalInference
