iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774577061	0	practice	1	helper	columns	C3	columns	{"safe":["A3","B3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774644723	2	random	1	helper	rows	B1	rows	{"safe":["B2","B3","C1"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774701343	4	random	1	helper	columns	A3	columns	{"safe":["A2","B3","C3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774750138	4	random	2	helper	columns	C2	columns	{"safe":["A2","B3","C3"],"unsafe":["A3"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774764314	4	random	3	helper	columns	B2	columns	{"safe":["A2","B3","C3","C2"],"unsafe":["A3"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774794111	6	empty	1	helper	rows	B3	rows	{"safe":[],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774803455	6	empty	2	helper	rows	B1	rows	{"safe":["B3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774840739	8	random	1	helper	rows	A3	columns	{"safe":["A2"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774860308	8	random	2	helper	rows	A1	columns	{"safe":["A2","A3","C3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774884452	8	random	3	helper	rows	C1	columns	{"safe":["A2","A3","C3","B3"],"unsafe":["A1"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774896772	8	random	4	helper	rows	C2	rows	{"safe":["A2","A3","C3","B3","C1"],"unsafe":["A1"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774936055	10	pragmatic	1	helper	columns	B1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774969223	12	blocked	1	helper	columns	C3	columns	{"safe":["B3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550774988979	12	blocked	2	helper	columns	A3	rows	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775004636	12	blocked	3	helper	columns	A1	columns	{"safe":["B3","C3"],"unsafe":["A3"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775020678	12	blocked	4	helper	columns	B1	columns	{"safe":["B3","C3","A1","C1"],"unsafe":["A3"]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775055150	14	random	1	helper	columns	C2	columns	{"safe":["A2","A3","B2","C3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775131678	16	random	1	helper	columns	C1	columns	{"safe":["A1","B1","B2"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775225409	18	random	1	helper	rows	A1	columns	{"safe":["A2","B2","C3"],"unsafe":[]}	goalInference
testing	8334-a317b274-4182-4e70-bfa4-88c96da25945	1550775268171	18	random	2	helper	rows	C1	rows	{"safe":["A2","B2","C3","C2"],"unsafe":["A1"]}	goalInference
