iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783506725	1	practice	1	leader	columns	A3	columns	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783551172	3	random	1	leader	columns	C3	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783577013	3	random	2	leader	columns	B2	rows	{"safe":["A3","A2"],"unsafe":["C3"]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783593407	3	random	3	leader	columns	C2	rows	{"safe":["A3","A2","B2","B3"],"unsafe":["C3"]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783626101	5	random	1	leader	columns	B1	columns	{"safe":["A1","A2","B3","C1","C2"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783667075	7	random	1	leader	rows	C1	rows	{"safe":["C2","C3"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783684150	7	random	2	leader	rows	A3	rows	{"safe":["C2","C3","A1"],"unsafe":["C1"]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783723438	9	blocked	1	leader	columns	A2	columns	{"safe":["B2"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783752606	9	blocked	2	leader	columns	C2	columns	{"safe":["B2","A2","A1"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783770595	9	blocked	3	leader	columns	C1	columns	{"safe":["B2","A2","A1","B1"],"unsafe":["C2"]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783824121	11	pragmatic	1	leader	columns	C3	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783866291	13	empty	1	leader	rows	B2	rows	{"safe":[],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783881183	13	empty	2	leader	rows	B3	rows	{"safe":["B2","B1"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783918619	15	random	1	leader	rows	A3	rows	{"safe":["A1","A2","B1","C2","C3"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783935300	15	random	2	leader	rows	B2	rows	{"safe":["A1","A2","B1","C2","C3","B3"],"unsafe":["A3"]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550783963005	17	random	1	leader	rows	A2	columns	{"safe":["A1","A3","B1","B2"],"unsafe":[]}	goalInference
testing	6130-6df53117-8ddf-4ef6-aaa3-54afbe246f10	1550784038890	19	random	1	leader	rows	B3	rows	{"safe":["A2","B2","C1"],"unsafe":[]}	goalInference
