iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774199870	0	practice	1	helper	rows	C3	not sure	{"safe":["C1","C2"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774347011	2	random	1	helper	columns	B3	not sure	{"safe":["A3","B2","C1","C3"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774371258	2	random	2	helper	columns	A1	rows	{"safe":["A3","B2","C1","C3"],"unsafe":["B3"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774388071	2	random	3	helper	columns	B1	rows	{"safe":["A3","B2","C1","C3","A1"],"unsafe":["B3"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774466247	4	random	1	helper	rows	B1	rows	{"safe":["B2","B3","C1"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774528663	6	random	1	helper	rows	A1	rows	{"safe":["A3","C2"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774551329	6	random	2	helper	rows	A2	rows	{"safe":["A3","C2","A1"],"unsafe":["B1"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774640347	8	pragmatic	1	helper	columns	C3	rows	{"safe":["B3"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774656839	8	pragmatic	2	helper	columns	A3	rows	{"safe":["B3","C3"],"unsafe":["A2"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774715384	10	random	1	helper	rows	B1	rows	{"safe":["B2","B3"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774746370	12	random	1	helper	rows	C2	rows	{"safe":["A1","B2","C1","C3"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774813619	14	blocked	1	helper	columns	A3	rows	{"safe":["C3"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774826701	14	blocked	2	helper	columns	A2	rows	{"safe":["C3"],"unsafe":["A3","A1"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774843557	14	blocked	3	helper	columns	C2	rows	{"safe":["C3","A2","B2"],"unsafe":["A3","A1"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774896851	16	random	1	helper	columns	A1	rows	{"safe":["B1","B2"],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774910605	16	random	2	helper	columns	C2	rows	{"safe":["B1","B2"],"unsafe":["A1","A3"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774926751	16	random	3	helper	columns	A2	rows	{"safe":["B1","B2","C2","C1"],"unsafe":["A1","A3"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774989521	18	empty	1	helper	columns	C1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775002386	18	empty	2	helper	columns	A3	rows	{"safe":["C1"],"unsafe":["A1"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775016959	18	empty	3	helper	columns	C2	rows	{"safe":["C1","A3"],"unsafe":["A1","C3"]}	goalInference
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775032831	18	empty	4	helper	columns	A2	rows	{"safe":["C1","A3","C2","B2"],"unsafe":["A1","C3"]}	goalInference
