iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788583991	0	practice	1	helper	columns	C1	not sure	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788645163	2	random	1	helper	columns	C2	rows	{"safe":["A2","A3","B2","B3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788718109	4	random	1	helper	rows	B2	rows	{"safe":[],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788726179	4	random	2	helper	rows	B3	rows	{"safe":["B2"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788738149	4	random	3	helper	rows	B1	rows	{"safe":["B2","B3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788771324	6	random	1	helper	rows	B3	rows	{"safe":["B1","B2","C2"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788806095	8	pragmatic	1	helper	columns	C1	rows	{"safe":["B1"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788813595	8	pragmatic	2	helper	columns	A1	columns	{"safe":["B1","C1"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788859935	10	random	1	helper	rows	C2	columns	{"safe":["A2","C1","C3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788882614	10	random	2	helper	rows	A3	columns	{"safe":["A2","C1","C3"],"unsafe":["C2","B2"]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788891590	10	random	3	helper	rows	A1	rows	{"safe":["A2","C1","C3","A3"],"unsafe":["C2","B2"]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788929361	12	random	1	helper	columns	A3	columns	{"safe":["A2","B1","C3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788943352	12	random	2	helper	columns	B2	columns	{"safe":["A2","B1","C3"],"unsafe":["A3","B3"]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550788982592	14	random	1	helper	columns	B1	rows	{"safe":["A1","C1","C3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789038618	16	empty	1	helper	columns	B1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789057162	16	empty	2	helper	columns	C1	rows	{"safe":["B1","A1"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789095761	18	blocked	1	helper	rows	C1	rows	{"safe":["C3"],"unsafe":[]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789106988	18	blocked	2	helper	rows	A1	rows	{"safe":["C3"],"unsafe":["C1"]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789155894	18	blocked	3	helper	rows	B1	rows	{"safe":["C3","A1"],"unsafe":["C1","A2"]}	goalInference
testing	2253-4a2f4ff1-64bb-4226-816e-0125b326fef1	1550789168524	18	blocked	4	helper	rows	B3	rows	{"safe":["C3","A1","B1","B2"],"unsafe":["C1","A2"]}	goalInference
