iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774455213	1	practice	1	leader	columns	C3	columns	{"safe":["A3","B3"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774488906	3	random	1	leader	columns	A3	columns	{"safe":["A2","B3","C2","C3"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774529703	3	random	2	leader	columns	A1	columns	{"safe":["A2","B3","C2","C3"],"unsafe":["A3","B2"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774547352	3	random	3	leader	columns	C1	columns	{"safe":["A2","B3","C2","C3","A1","B1"],"unsafe":["A3","B2"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774581237	5	random	1	leader	rows	A2	rows	{"safe":["A1","A3","B3"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774647372	7	pragmatic	1	leader	rows	C3	rows	{"safe":["C2"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774725196	9	random	1	leader	columns	C2	columns	{"safe":["A1","B2","B3"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774748650	9	random	2	leader	columns	C1	columns	{"safe":["A1","B2","B3"],"unsafe":["C2","C3"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774856255	11	empty	1	leader	columns	C3	columns	{"safe":[],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774874131	11	empty	2	leader	columns	C2	columns	{"safe":["B2"],"unsafe":["C3"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774919057	13	blocked	1	leader	columns	B2	columns	{"safe":["C2"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774936939	13	blocked	2	leader	columns	A1	columns	{"safe":["C2","B2"],"unsafe":["A2"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550774951680	13	blocked	3	leader	columns	C3	columns	{"safe":["C2","B2","A3"],"unsafe":["A2","A1"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775003074	15	random	1	leader	columns	A1	columns	{"safe":["B1","B2","C3"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775018525	15	random	2	leader	columns	A2	columns	{"safe":["B1","B2","C3","A1"],"unsafe":["C1"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775032121	15	random	3	leader	columns	B3	columns	{"safe":["B1","B2","C3","A1","A3"],"unsafe":["C1","A2"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775057888	17	random	1	leader	columns	C3	columns	{"safe":["A2","A3","B1"],"unsafe":[]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775082907	17	random	2	leader	columns	C2	columns	{"safe":["A2","A3","B1","B2"],"unsafe":["C3"]}	goalInference
testing	9059-09421282-024d-4c3e-b4bd-b7f0ceb27037	1550775130628	19	random	1	leader	columns	C1	columns	{"safe":["A1","B1","B3","C2"],"unsafe":[]}	goalInference
