iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778283839	0	practice	1	helper	columns	C1	rows	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778316609	2	random	1	helper	rows	C3	rows	{"safe":["A3","C1","C2"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778344170	4	random	1	helper	columns	C3	rows	{"safe":["A2","B3","C1"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778352121	4	random	2	helper	columns	C2	columns	{"safe":["A2","B3","C1"],"unsafe":["C3"]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778381570	4	random	3	helper	columns	B1	rows	{"safe":["A2","B3","C1","A3"],"unsafe":["C3","C2"]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778423317	6	random	1	helper	rows	A2	rows	{"safe":["A1","A3","B3","C1"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778450926	8	random	1	helper	rows	A2	rows	{"safe":["A1","A3","B3","C1"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778468730	8	random	2	helper	rows	C2	rows	{"safe":["A1","A3","B3","C1","C3"],"unsafe":["A2"]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778482981	8	random	3	helper	rows	B2	rows	{"safe":["A1","A3","B3","C1","C3","B1"],"unsafe":["A2","C2"]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778513739	10	random	1	helper	columns	C1	rows	{"safe":["A2","B1"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778558202	12	empty	1	helper	rows	C1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778569522	12	empty	2	helper	rows	C3	rows	{"safe":["C1","C2"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778597190	14	random	1	helper	columns	A2	rows	{"safe":["B3","C1","C2"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778607275	14	random	2	helper	columns	A3	rows	{"safe":["B3","C1","C2","C3"],"unsafe":["A2"]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778636168	16	pragmatic	1	helper	columns	A2	rows	{"safe":["C2"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778681291	18	blocked	1	helper	rows	C1	rows	{"safe":["C2"],"unsafe":[]}	goalInference
testing	5137-21b550ea-4c59-4091-8dc1-0bbd0215a090	1550778698423	18	blocked	2	helper	rows	A3	rows	{"safe":["C2","A2"],"unsafe":["C1"]}	goalInference
