iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778067418	1	practice	1	leader	columns	A3	rows	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778112548	3	random	1	leader	columns	C1	columns	{"safe":["A1","B1","B2"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778135324	3	random	2	leader	columns	C2	columns	{"safe":["A1","B1","B2","B3"],"unsafe":["C1"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778147262	3	random	3	leader	columns	A2	rows	{"safe":["A1","B1","B2","B3","C2"],"unsafe":["C1"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778175247	5	random	1	leader	columns	C1	rows	{"safe":["A1","B1"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778244842	7	empty	1	leader	columns	B1	rows	{"safe":[],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778263568	7	empty	2	leader	columns	A3	columns	{"safe":["B3"],"unsafe":["B1"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778281616	7	empty	3	leader	columns	C2	columns	{"safe":["B3","A3"],"unsafe":["B1","C3"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778292614	7	empty	4	leader	columns	B2	not sure	{"safe":["B3","A3","C2"],"unsafe":["B1","C3"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778324207	9	random	1	leader	rows	A2	rows	{"safe":["A1","A3","C1"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778351546	9	random	2	leader	rows	C2	rows	{"safe":["A1","A3","C1","B3"],"unsafe":["A2"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778392220	11	random	1	leader	columns	B2	columns	{"safe":["A2","C1","C2"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778441336	13	random	1	leader	columns	B3	columns	{"safe":["A1","A3","C1","C3"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778482403	15	pragmatic	1	leader	rows	C3	rows	{"safe":["C1"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778537539	17	blocked	1	leader	rows	C3	rows	{"safe":["C2"],"unsafe":[]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778555942	17	blocked	2	leader	rows	B1	rows	{"safe":["C2","B3"],"unsafe":["C3"]}	goalInference
testing	2352-568a6230-ff7a-4d96-bf04-f52d69b048b0	1550778587882	19	random	1	leader	columns	C1	columns	{"safe":["A1","B1","C3"],"unsafe":[]}	goalInference
