iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550781990565	0	practice	1	helper	columns	C2	columns	{"safe":["A2","B2"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782028785	2	random	1	helper	rows	B3	not sure	{"safe":["A2","B2","C1"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782045370	2	random	2	helper	rows	B1	rows	{"safe":["A2","B2","C1","B3"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782084554	4	random	1	helper	columns	B2	columns	{"safe":["A2","A3","C1","C2"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782119719	6	pragmatic	1	helper	rows	B1	rows	{"safe":["B3"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782180507	8	empty	1	helper	columns	B2	not sure	{"safe":[],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782198373	8	empty	2	helper	columns	C3	not sure	{"safe":["B2"],"unsafe":["C2"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782214486	8	empty	3	helper	columns	A3	rows	{"safe":["B2","C3","B3"],"unsafe":["C2"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782256396	10	random	1	helper	columns	C3	rows	{"safe":["A3","B3"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782274207	10	random	2	helper	columns	C2	rows	{"safe":["A3","B3"],"unsafe":["C3","A1"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782286418	10	random	3	helper	columns	A2	rows	{"safe":["A3","B3","C2","B2"],"unsafe":["C3","A1"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782315312	12	random	1	helper	columns	C1	rows	{"safe":["A2","B1"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782343812	14	random	1	helper	columns	C1	columns	{"safe":["A2","B1"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782361200	14	random	2	helper	columns	A1	rows	{"safe":["A2","B1","C1"],"unsafe":["C3"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782374403	14	random	3	helper	columns	B2	rows	{"safe":["A2","B1","C1","C2"],"unsafe":["C3","A1"]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782406846	16	blocked	1	helper	rows	A1	columns	{"safe":["A2"],"unsafe":[]}	goalInference
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782441155	18	random	1	helper	columns	B2	rows	{"safe":["A2","C2"],"unsafe":[]}	goalInference
