iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790071900	1	practice	1	leader	columns	A3	columns	{"safe":["B3","C3"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790108158	3	random	1	leader	rows	B3	rows	{"safe":["B1"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790175375	5	random	1	leader	columns	B1	columns	{"safe":["A1","C1","C3"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790219094	7	random	1	leader	columns	B2	rows	{"safe":["A2","B3","C2"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790261814	9	empty	1	leader	columns	C3	columns	{"safe":[],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790287825	9	empty	2	leader	columns	B1	rows	{"safe":["C3","A1"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790318431	9	empty	3	leader	columns	B3	columns	{"safe":["C3","A1","B1"],"unsafe":["C1"]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790331098	9	empty	4	leader	columns	A3	columns	{"safe":["C3","A1","B1","B3","A2"],"unsafe":["C1"]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790378500	11	blocked	1	leader	rows	A3	rows	{"safe":["A2"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790398273	11	blocked	2	leader	rows	B3	rows	{"safe":["A2","B1"],"unsafe":["A3"]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790421062	11	blocked	3	leader	rows	B2	rows	{"safe":["A2","B1","B3","A1"],"unsafe":["A3"]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790454305	13	random	1	leader	columns	A2	columns	{"safe":["B2","B3"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790471327	13	random	2	leader	columns	C2	columns	{"safe":["B2","B3","A2","B1"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790512550	15	pragmatic	1	leader	columns	A1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790528977	15	pragmatic	2	leader	columns	B1	columns	{"safe":["C1","A1","A3"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790578212	17	random	1	leader	columns	B3	columns	{"safe":["A3","B1","B2","C3"],"unsafe":[]}	goalInference
testing	4636-2a3b0932-5e49-4db4-8c19-a9949c186431	1550790642581	19	random	1	leader	rows	B1	rows	{"safe":["B3"],"unsafe":[]}	goalInference
