iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	trueGoal	cellAskedAbout	goalResponse	gridState	eventType
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787519616	0	practice	1	helper	rows	C1	columns	{"safe":["C2","C3"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787746558	2	random	1	helper	columns	B2	columns	{"safe":["A2","C3"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787775061	2	random	2	helper	columns	C2	columns	{"safe":["A2","C3","B2"],"unsafe":["B1"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787866150	4	random	1	helper	rows	C3	rows	{"safe":["A2","B1","C1","C2"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787890117	4	random	2	helper	rows	A3	rows	{"safe":["A2","B1","C1","C2","A1"],"unsafe":["C3"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787931238	6	pragmatic	1	helper	columns	A3	columns	{"safe":["B3"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787986101	8	blocked	1	helper	rows	A1	columns	{"safe":["A3"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788020709	8	blocked	2	helper	rows	A2	rows	{"safe":["A3","A1","B1"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788049605	8	blocked	3	helper	rows	B3	rows	{"safe":["A3","A1","B1","B2"],"unsafe":["A2"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788166076	10	random	1	helper	columns	B1	columns	{"safe":["A1","B3","C1","C2"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788249740	12	empty	1	helper	rows	B3	columns	{"safe":[],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788282676	12	empty	2	helper	rows	A1	rows	{"safe":["B3"],"unsafe":["B1"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788307996	12	empty	3	helper	rows	A3	rows	{"safe":["B3","A1","A2"],"unsafe":["B1"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788363322	14	random	1	helper	columns	A1	columns	{"safe":["C1"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788406170	16	random	1	helper	rows	A3	rows	{"safe":["A1","A2","B1","C3"],"unsafe":[]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788429115	16	random	2	helper	rows	C1	rows	{"safe":["A1","A2","B1","C3","C2"],"unsafe":["A3"]}	goalInference
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788460356	18	random	1	helper	rows	C1	rows	{"safe":["A1","A3","B2","C2","C3"],"unsafe":[]}	goalInference
