iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single-player-pilot	4272-1d4748ae-be20-438f-8573-f3013ad75e14	1546718793005	helper	30	4272-1d4748ae-be20-438f-8573-f3013ad75e14	1	yes	loved	yes		analyzing the combos in order to pick the right combo of cards,	seeker	145774	exitSurvey
