iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546807072499	seeker	25	6508-822d26b6-669d-4e08-9311-915b65b7618a	0	yes	loved	yes		I don't know 	helper	134726	exitSurvey
