iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803512224	seeker	20	0859-45e30b41-0a99-408c-936a-7226c43fce86	0	yes	not much	yes	My partner didn't do it right	I just followed the instructions	helper	143996	exitSurvey
