workerid,domain,goal,question,guess,answer,type,thinksHuman,role,nativeEnglish,comments,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.id,Answer.catch_trials
1,artifact,wooden chair,where is the seat,true,The wooden chair is,equivocal,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,39KFRKBFINVN9DHI6UJIIPENH34YOH,1,Approved,Thu May 14 10:05:43 PDT 2015,Wed May 13 17:14:26 PDT 2015,Wed May 13 17:25:43 PDT 2015,Wed May 13 17:57:08 PDT 2015,,,,,"""2678-7""",[]
1,places,hotel lobby,where is the place,false,The park is behind,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,39KFRKBFINVN9DHI6UJIIPENH34YOH,1,Approved,Thu May 14 10:05:43 PDT 2015,Wed May 13 17:14:26 PDT 2015,Wed May 13 17:25:43 PDT 2015,Wed May 13 17:57:08 PDT 2015,,,,,"""2678-7""",[]
1,plants,oak,where is the leaves,true,The oak is behind,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,39KFRKBFINVN9DHI6UJIIPENH34YOH,1,Approved,Thu May 14 10:05:43 PDT 2015,Wed May 13 17:14:26 PDT 2015,Wed May 13 17:25:43 PDT 2015,Wed May 13 17:57:08 PDT 2015,,,,,"""2678-7""",[]
1,plants,tomatos,where is the food,true,The tomatos is behind,branching,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,39KFRKBFINVN9DHI6UJIIPENH34YOH,1,Approved,Thu May 14 10:05:43 PDT 2015,Wed May 13 17:14:26 PDT 2015,Wed May 13 17:25:43 PDT 2015,Wed May 13 17:57:08 PDT 2015,,,,,"""2678-7""",[]
2,plants,oak,where is the plant,false,The flower is behind,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,animals,whale,where is the animal,true,The whale is behind,branching,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,places,cottage,where is the house,true,The cottage is behind,branching,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,animals,angler fish,where is the fish,false,The goldfish is behind,equivocal,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,places,ice hotel room,where is the cold place,true,The ice hotel room,equivocal,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,places,dive bar,where is the bar,false,The hotel lobby is,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,artifact,metal stool,where is the metal thing seat,true,The metal chair is,equivocal,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,plants,tomatos,where is the food,true,The tomatos is behind,branching,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,animals,house cat,where the cat,true,The house cat is,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,plants,sunflower,plant,true,The sunflower is behind,equivocal,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,artifact,couch,couch,true,The couch is behind,branching,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
2,artifact,wooden ruler,thing,true,The wooden ruler is,overlapping,no,guesser,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,3JWH6J9I9SD9EKOVVN5LVPGH6KIBN1,2,Approved,Thu May 14 10:08:03 PDT 2015,Wed May 13 17:13:55 PDT 2015,Wed May 13 17:28:03 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,plants,oak,where is the plant,false,The flower is behind,overlapping,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,animals,whale,where is the animal,true,The whale is behind,branching,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,places,cottage,where is the house,true,The cottage is behind,branching,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,animals,angler fish,where is the fish,false,The goldfish is behind,equivocal,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,places,ice hotel room,where is the cold place,true,The ice hotel room,equivocal,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,places,dive bar,where is the bar,false,The hotel lobby is,overlapping,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,artifact,metal stool,where is the metal thing seat,true,The metal chair is,equivocal,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,plants,tomatos,where is the food,true,The tomatos is behind,branching,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,animals,house cat,where the cat,true,The house cat is,overlapping,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,plants,sunflower,plant,true,The sunflower is behind,equivocal,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
3,artifact,couch,couch,true,The couch is behind,branching,no,helper,yes,none,3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,379Y3Z5FS57N06MCUCYNU87ASLO1TW,Multi-player Guessing Game,"Play a 15 minute guessing game with another Turker! There are four objects behind four gates. One player will be trying to find a particular object, and the other will know where all the objects are located. The guesser is allowed to ask the helper a single question, and the helper is allowed to reveal the location of one item. Choose carefully!",research multiplayer language questions answers stanford fun cognitive science university,$1.25,Wed May 13 17:13:02 PDT 2015,10,0,0,10,Reviewable,NotReviewed,1 cond,3600,60000,Wed May 13 17:56:01 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3J06WJ78HNKY9JXGCTDAHZ9IE2IVVE,30BXRYBRP4X9SR0VNG64DJW6U9RWHT,3,Approved,Thu May 14 10:08:07 PDT 2015,Wed May 13 17:14:36 PDT 2015,Wed May 13 17:28:07 PDT 2015,Wed May 13 17:57:09 PDT 2015,,,,,"""3495-0""",[]
