iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544484918884	0	catch	QS	10S	QS	1	[{"name":"10S","gridX":4,"gridY":1},{"name":"3D","gridX":1,"gridY":3},{"name":"8D","gridX":2,"gridY":3},{"name":"QS","gridX":2,"gridY":1},{"name":"8H","gridX":3,"gridY":4},{"name":"3S","gridX":2,"gridY":4},{"name":"KH","gridX":4,"gridY":4},{"name":"7S","gridX":1,"gridY":4}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544484937505	1	overlap	5C,2D	4C,2D	5C	1	[{"name":"7C","gridX":4,"gridY":3},{"name":"2S","gridX":3,"gridY":2},{"name":"4C","gridX":1,"gridY":4},{"name":"7S","gridX":2,"gridY":2},{"name":"8H","gridX":3,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"5C","gridX":4,"gridY":2}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544484957078	1	overlap	5C,2D	4C,2D	2D	1	[{"name":"7C","gridX":4,"gridY":3},{"name":"2S","gridX":3,"gridY":2},{"name":"4C","gridX":1,"gridY":4},{"name":"7S","gridX":2,"gridY":2},{"name":"8H","gridX":3,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"5C","gridX":4,"gridY":2}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544484974501	2	baseline	10D,9H	QC,KS	9H,10D	2	[{"name":"KS","gridX":4,"gridY":3},{"name":"QC","gridX":3,"gridY":3},{"name":"AD","gridX":4,"gridY":1},{"name":"9H","gridX":1,"gridY":4},{"name":"10D","gridX":4,"gridY":2}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544484993843	3	catch	QS	4C	QS	1	[{"name":"6S","gridX":1,"gridY":1},{"name":"4D","gridX":4,"gridY":4},{"name":"3S","gridX":2,"gridY":1},{"name":"QS","gridX":3,"gridY":1},{"name":"4S","gridX":2,"gridY":2},{"name":"4C","gridX":3,"gridY":4}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544485008830	4	overlap	QS,2H	8D,2H	QS	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"8D","gridX":1,"gridY":2},{"name":"2H","gridX":4,"gridY":3},{"name":"5D","gridX":4,"gridY":2},{"name":"5H","gridX":3,"gridY":2},{"name":"6H","gridX":4,"gridY":1}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544485018364	4	overlap	QS,2H	8D,2H	2H	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"8D","gridX":1,"gridY":2},{"name":"2H","gridX":4,"gridY":3},{"name":"5D","gridX":4,"gridY":2},{"name":"5H","gridX":3,"gridY":2},{"name":"6H","gridX":4,"gridY":1}]	reveal
pilot0	1712-efe2127a-4185-4560-83b5-21e662978ae7	1544485039812	5	baseline	5D,KS	7S,3S	5D,KS	2	[{"name":"KS","gridX":3,"gridY":3},{"name":"5D","gridX":1,"gridY":3},{"name":"3S","gridX":4,"gridY":3},{"name":"7S","gridX":2,"gridY":2},{"name":"8D","gridX":2,"gridY":3}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485200764	0	catch	10H	2C	10H,2C	2	[{"name":"JH","gridX":1,"gridY":1},{"name":"QH","gridX":3,"gridY":2},{"name":"4S","gridX":2,"gridY":3},{"name":"8D","gridX":1,"gridY":3},{"name":"2C","gridX":2,"gridY":2},{"name":"3C","gridX":3,"gridY":4},{"name":"10H","gridX":1,"gridY":2},{"name":"5D","gridX":4,"gridY":2}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485288317	1	baseline	7S,7H	3S,5S	7H	1	[{"name":"7S","gridX":4,"gridY":3},{"name":"4C","gridX":1,"gridY":3},{"name":"KC","gridX":4,"gridY":4},{"name":"9C","gridX":3,"gridY":4},{"name":"5S","gridX":3,"gridY":2},{"name":"QS","gridX":1,"gridY":1},{"name":"3S","gridX":2,"gridY":2},{"name":"7H","gridX":4,"gridY":2}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485327740	1	baseline	7S,7H	3S,5S	7S	1	[{"name":"7S","gridX":4,"gridY":3},{"name":"4C","gridX":1,"gridY":3},{"name":"KC","gridX":4,"gridY":4},{"name":"9C","gridX":3,"gridY":4},{"name":"5S","gridX":3,"gridY":2},{"name":"QS","gridX":1,"gridY":1},{"name":"3S","gridX":2,"gridY":2},{"name":"7H","gridX":4,"gridY":2}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485369902	2	baseline	6C,9C	5D,AH	6C,9C	2	[{"name":"QH","gridX":3,"gridY":3},{"name":"6S","gridX":3,"gridY":4},{"name":"8D","gridX":4,"gridY":3},{"name":"AH","gridX":3,"gridY":1},{"name":"6C","gridX":1,"gridY":2},{"name":"9C","gridX":4,"gridY":2},{"name":"9H","gridX":2,"gridY":4},{"name":"5D","gridX":2,"gridY":2}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485419284	3	overlap	5H,7S	8H,7S	5H	1	[{"name":"7S","gridX":1,"gridY":4},{"name":"5D","gridX":1,"gridY":2},{"name":"JC","gridX":3,"gridY":2},{"name":"8H","gridX":4,"gridY":3},{"name":"3H","gridX":4,"gridY":4},{"name":"5H","gridX":2,"gridY":3}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485479879	3	overlap	5H,7S	8H,7S	7S	1	[{"name":"7S","gridX":1,"gridY":4},{"name":"5D","gridX":1,"gridY":2},{"name":"JC","gridX":3,"gridY":2},{"name":"8H","gridX":4,"gridY":3},{"name":"3H","gridX":4,"gridY":4},{"name":"5H","gridX":2,"gridY":3}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485498313	4	overlap	AD,5D	8H,5D	8H,5D	2	[{"name":"8C","gridX":3,"gridY":3},{"name":"7D","gridX":4,"gridY":1},{"name":"8D","gridX":2,"gridY":4},{"name":"AD","gridX":2,"gridY":3},{"name":"JD","gridX":2,"gridY":1},{"name":"5D","gridX":2,"gridY":2},{"name":"8H","gridX":3,"gridY":4}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485574395	4	overlap	AD,5D	8H,5D	AD	1	[{"name":"8C","gridX":3,"gridY":3},{"name":"7D","gridX":4,"gridY":1},{"name":"8D","gridX":2,"gridY":4},{"name":"AD","gridX":2,"gridY":3},{"name":"JD","gridX":2,"gridY":1},{"name":"5D","gridX":2,"gridY":2},{"name":"8H","gridX":3,"gridY":4}]	reveal
pilot0	4088-9de6a0f7-018a-4f82-8776-cc0812be7927	1544485614884	5	catch	9C	4H	9C	1	[{"name":"QD","gridX":1,"gridY":2},{"name":"2D","gridX":4,"gridY":1},{"name":"KC","gridX":4,"gridY":3},{"name":"JC","gridX":4,"gridY":2},{"name":"9C","gridX":2,"gridY":3},{"name":"4H","gridX":2,"gridY":1},{"name":"10D","gridX":1,"gridY":3}]	reveal
