iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251539162	0	overlap	2C,4H	6D,4H	2C	1	[{"name":"4H","gridX":1,"gridY":1},{"name":"QC","gridX":2,"gridY":4},{"name":"3C","gridX":1,"gridY":4},{"name":"6D","gridX":2,"gridY":3},{"name":"2C","gridX":3,"gridY":3},{"name":"6H","gridX":4,"gridY":4},{"name":"5H","gridX":4,"gridY":2}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251561449	0	overlap	2C,4H	6D,4H	4H	1	[{"name":"4H","gridX":1,"gridY":1},{"name":"QC","gridX":2,"gridY":4},{"name":"3C","gridX":1,"gridY":4},{"name":"6D","gridX":2,"gridY":3},{"name":"2C","gridX":3,"gridY":3},{"name":"6H","gridX":4,"gridY":4},{"name":"5H","gridX":4,"gridY":2}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251607125	1	catch	3S	5H	3S,5H	2	[{"name":"3S","gridX":2,"gridY":2},{"name":"8C","gridX":2,"gridY":4},{"name":"QC","gridX":3,"gridY":4},{"name":"5H","gridX":2,"gridY":1},{"name":"2D","gridX":1,"gridY":3}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251634629	2	catch	6C	QH	6C	1	[{"name":"4D","gridX":4,"gridY":4},{"name":"8C","gridX":2,"gridY":2},{"name":"QH","gridX":1,"gridY":3},{"name":"6C","gridX":1,"gridY":1},{"name":"QD","gridX":3,"gridY":3}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251654055	3	overlap	8D,QD	10S,QD	QD	1	[{"name":"QD","gridX":2,"gridY":4},{"name":"10S","gridX":3,"gridY":3},{"name":"5S","gridX":3,"gridY":4},{"name":"8D","gridX":3,"gridY":1},{"name":"JH","gridX":4,"gridY":1}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251660145	3	overlap	8D,QD	10S,QD	8D	1	[{"name":"QD","gridX":2,"gridY":4},{"name":"10S","gridX":3,"gridY":3},{"name":"5S","gridX":3,"gridY":4},{"name":"8D","gridX":3,"gridY":1},{"name":"JH","gridX":4,"gridY":1}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251687107	4	baseline	QH,KS	4S,10C	QH	1	[{"name":"KS","gridX":2,"gridY":1},{"name":"4S","gridX":4,"gridY":2},{"name":"QD","gridX":2,"gridY":3},{"name":"QH","gridX":4,"gridY":3},{"name":"10C","gridX":4,"gridY":1}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251700756	4	baseline	QH,KS	4S,10C	KS	1	[{"name":"KS","gridX":2,"gridY":1},{"name":"4S","gridX":4,"gridY":2},{"name":"QD","gridX":2,"gridY":3},{"name":"QH","gridX":4,"gridY":3},{"name":"10C","gridX":4,"gridY":1}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251717073	5	baseline	5H,6C	AD,4S	5H	1	[{"name":"8H","gridX":4,"gridY":3},{"name":"6C","gridX":2,"gridY":1},{"name":"5H","gridX":2,"gridY":4},{"name":"5D","gridX":1,"gridY":3},{"name":"4S","gridX":3,"gridY":1},{"name":"AD","gridX":1,"gridY":2}]	reveal
full_sample	8637-f7bbd0b4-8865-4396-b120-f322dc363f6e	1545251728412	5	baseline	5H,6C	AD,4S	6C	1	[{"name":"8H","gridX":4,"gridY":3},{"name":"6C","gridX":2,"gridY":1},{"name":"5H","gridX":2,"gridY":4},{"name":"5D","gridX":1,"gridY":3},{"name":"4S","gridX":3,"gridY":1},{"name":"AD","gridX":1,"gridY":2}]	reveal
