iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783317770	1	practice	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	21498	{"safe":["B3","C3"],"unsafe":[]}	A3	A3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783362863	3	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17356	{"safe":["B3","C2"],"unsafe":[]}	A3	A3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783378480	3	random	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	32974	{"safe":["B3","C2","A3"],"unsafe":[]}	C3	C3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783420186	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	12430	{"safe":["B1","B3","C1","C3"],"unsafe":[]}	A1	A1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783462379	7	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	11694	{"safe":["A3","C1"],"unsafe":[]}	B3	B3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783473016	7	random	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	22332	{"safe":["A3","C1","B3"],"unsafe":[]}	C3	C3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783513677	9	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	13955	{"safe":["B1"],"unsafe":[]}	A1	A1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783524155	9	pragmatic	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	24433	{"safe":["B1","A1"],"unsafe":[]}	C1	C1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783643959	11	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	46864	{"safe":[],"unsafe":[]}	B3	B3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783653971	11	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	56880	{"safe":["B3"],"unsafe":[]}	A3	A3	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783662757	11	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	65663	{"safe":["B3"],"unsafe":["A3"]}	A1	A1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783672980	11	empty	4	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	75887	{"safe":["B3","A1"],"unsafe":["A3"]}	C1	C1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783684126	11	empty	5	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	87034	{"safe":["B3","A1","C1"],"unsafe":["A3"]}	B1	B1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783837242	13	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	17692	{"safe":["B1","C3"],"unsafe":[]}	A1	A1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783850732	13	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	31191	{"safe":["B1","C3","A1"],"unsafe":[]}	C1	C1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550783957067	15	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	48475	{"safe":["C3"],"unsafe":[]}	C2	A1,C2	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784017882	15	random	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	109292	{"safe":["C3","C2"],"unsafe":["A1"]}	C1	C1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784122924	17	blocked	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	38353	{"safe":["A3"],"unsafe":[]}	A2	A1,A2	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784162422	17	blocked	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	77851	{"safe":["A3","A2"],"unsafe":["A1"]}	B1	B1,B2	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784180857	17	blocked	3	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	96286	{"safe":["A3","A2"],"unsafe":["A1","B1","B2"]}	C1	C1	answer
testing	6993-da4b0b7b-556a-4d49-866b-0f845f57e8ac	1550784192284	17	blocked	4	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	107707	{"safe":["A3","A2","C1"],"unsafe":["A1","B1","B2"]}	C2	C2	answer
