iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774213420	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	30161	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774357236	2	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	30029	{"safe":["A3","B2","C1","C3"],"unsafe":[]}	B3	B3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774376924	2	random	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	49716	{"safe":["A3","B2","C1","C3"],"unsafe":["B3"]}	A1	A1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774390382	2	random	3	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	63162	{"safe":["A3","B2","C1","C3","A1"],"unsafe":["B3"]}	B1	B1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774476648	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	21225	{"safe":["B2","B3","C1"],"unsafe":[]}	B1	A1,B1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774540286	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	18759	{"safe":["A3","C2"],"unsafe":[]}	A1	A1,B1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774571846	6	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	50319	{"safe":["A3","C2","A1"],"unsafe":["B1"]}	A2	A2,B3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774650890	8	pragmatic	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19793	{"safe":["B3"],"unsafe":[]}	C3	A2,C3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774664312	8	pragmatic	2	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	33215	{"safe":["B3","C3"],"unsafe":["A2"]}	A3	A1,A3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774721886	10	random	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	13579	{"safe":["B2","B3"],"unsafe":[]}	B1	A1,B1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774755888	12	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	15601	{"safe":["A1","B2","C1","C3"],"unsafe":[]}	C2	A2,C2	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774820988	14	blocked	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	13381	{"safe":["C3"],"unsafe":[]}	A3	A1,A3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774837432	14	blocked	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	29825	{"safe":["C3"],"unsafe":["A3","A1"]}	A2	A2,B2	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774851834	14	blocked	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	44227	{"safe":["C3","A2","B2"],"unsafe":["A3","A1"]}	C2	C1,C2	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774904588	16	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	12850	{"safe":["B1","B2"],"unsafe":[]}	A1	A1,A3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774920742	16	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	29004	{"safe":["B1","B2"],"unsafe":["A1","A3"]}	C2	C1,C2	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774951823	16	random	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	60084	{"safe":["B1","B2","C2","C1"],"unsafe":["A1","A3"]}	A2	A2,C3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550774994963	18	empty	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	11464	{"safe":[],"unsafe":[]}	C1	A1,C1	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775010114	18	empty	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	26616	{"safe":["C1"],"unsafe":["A1"]}	A3	A3,C3	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775027432	18	empty	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	43934	{"safe":["C1","A3"],"unsafe":["A1","C3"]}	C2	B2,C2	answer
testing	8152-53d896b5-88c1-4b4e-b1cc-e82b73010677	1550775034676	18	empty	4	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	51178	{"safe":["C1","A3","C2","B2"],"unsafe":["A1","C3"]}	A2	A2	answer
