iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774340386	0	practice	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20972	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774391700	2	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	14658	{"safe":["A2"],"unsafe":[]}	A1	A1	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774405089	2	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	28047	{"safe":["A2","A1"],"unsafe":[]}	A3	A3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774437603	4	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	11499	{"safe":[],"unsafe":[]}	B1	B1	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774451404	4	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	25300	{"safe":["B1"],"unsafe":[]}	B2	B2	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774471559	4	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	45454	{"safe":["B1"],"unsafe":["B2"]}	A2	A2	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774498394	4	random	4	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	72289	{"safe":["B1","A2"],"unsafe":["B2"]}	A3	A3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774516672	4	random	5	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	90566	{"safe":["B1","A2","A3"],"unsafe":["B2"]}	A1	A1	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774567676	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	8142	{"safe":["B3","C1","C3"],"unsafe":[]}	A3	A3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774609671	8	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	9625	{"safe":["B2","C3"],"unsafe":[]}	A2	A2	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774643704	8	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	43658	{"safe":["B2","C3","A2"],"unsafe":[]}	C2	C2	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774655223	8	random	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	55156	{"safe":["B2","C3","A2"],"unsafe":["C2"]}	B3	B3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774667201	8	random	4	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	67144	{"safe":["B2","C3","A2","B3"],"unsafe":["C2"]}	A3	A3	answer
testing	3392-8bd228fa-e2a3-4879-b31d-89ed3a6ce520	1550774703427	10	pragmatic	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	11631	{"safe":["A1"],"unsafe":[]}	C1	C1	answer
