iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783875453	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17685	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783933120	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	21762	{"safe":["A3","B3","C1"],"unsafe":[]}	B2	B1,B2	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783976927	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	10622	{"safe":["A1","A3","B3"],"unsafe":[]}	A2	A2	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784093064	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	94657	{"safe":["B2","C2"],"unsafe":[]}	B3	B3,C1	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784103835	7	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	105431	{"safe":["B2","C2","C1"],"unsafe":["B3"]}	C3	C3	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784140969	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	11396	{"safe":["A1","A2","B1","B3"],"unsafe":[]}	C1	C1	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784179281	11	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	8822	{"safe":["B1","B3"],"unsafe":[]}	B2	B2	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784256103	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	24528	{"safe":["A1","A3","B1","B3","C2"],"unsafe":[]}	A2	A2,B2	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784292957	15	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	17986	{"safe":["A2"],"unsafe":[]}	B2	B2,C2	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784345753	17	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	21359	{"safe":[],"unsafe":[]}	C3	C2,C3	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784360241	17	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	35836	{"safe":["C3","C2"],"unsafe":[]}	C1	B2,C1	answer
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784393643	19	pragmatic	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15448	{"safe":["C3"],"unsafe":[]}	B3	A3,B3	answer
