iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789732413	1	practice	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	30850	{"safe":["A2","B2"],"unsafe":[]}	C2	B1,C2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789816875	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	24870	{"safe":["A1","B2","B3","C3"],"unsafe":[]}	A3	A2,A3	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789830263	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	38286	{"safe":["A1","B2","B3","C3","A2"],"unsafe":["A3"]}	C2	C2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789899224	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	31259	{"safe":["A1","A2","B3"],"unsafe":[]}	A3	A3,C3	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789936906	7	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19257	{"safe":[],"unsafe":[]}	C1	C1,C2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789954346	7	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	36697	{"safe":["C1","C2"],"unsafe":[]}	A1	A1,B1	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550789993307	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	16340	{"safe":["A3"],"unsafe":[]}	A1	A1,A2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790046635	11	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	10999	{"safe":["A2","B2","C1"],"unsafe":[]}	C2	C2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790098901	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	18798	{"safe":["A1","C2"],"unsafe":[]}	A3	A2,A3	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790159986	15	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17698	{"safe":["C3"],"unsafe":[]}	A3	A3,B2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790177567	15	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	35274	{"safe":["C3","B2"],"unsafe":["A3"]}	A2	A2,C2	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790215432	17	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	15597	{"safe":["C2"],"unsafe":[]}	C1	C1,C3	answer
testing	8918-511a4c0d-814e-4112-af01-32c8e07e070f	1550790249285	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	14444	{"safe":["A2","A3","C1"],"unsafe":[]}	B3	B3,C3	answer
