iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774765758	1	practice	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	15519	{"safe":["B2","C2"],"unsafe":[]}	A2	A2	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774801493	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	16960	{"safe":["A1"],"unsafe":[]}	A3	A3,B1	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774821078	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	36545	{"safe":["A1","B1"],"unsafe":["A3"]}	B2	B2,C2	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774836455	3	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	51923	{"safe":["A1","B1","C2"],"unsafe":["A3","B2"]}	C3	C1,C3	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774872976	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	13839	{"safe":["A3","C2"],"unsafe":[]}	B2	A2,B2	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774907515	7	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15129	{"safe":["A3","B2","B3","C1","C2"],"unsafe":[]}	B1	B1,C3	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774957537	9	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20540	{"safe":["A1","B2"],"unsafe":[]}	A3	A2,A3	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550774979020	9	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	42023	{"safe":["A1","B2","A3"],"unsafe":["A2"]}	B3	B1,B3	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550775008648	11	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	12211	{"safe":["B1"],"unsafe":[]}	B2	B2,B3	answer
testing	3027-13b3a88c-5455-4321-8b05-a8e477461058	1550775051342	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	11474	{"safe":["A1"],"unsafe":[]}	A2	A2,A3	answer
