iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775889385	1	practice	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	61184	{"safe":["B2","B3"],"unsafe":[]}	B1	A1,B1	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775967584	3	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	18807	{"safe":["A3","B3","C2"],"unsafe":[]}	C3	C1,C3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776029915	5	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	31336	{"safe":["B1","B2","C3"],"unsafe":[]}	A1	A1,A3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776042140	5	random	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	43560	{"safe":["B1","B2","C3","A3"],"unsafe":["A1"]}	B3	B3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776080670	7	blocked	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	18433	{"safe":["C3"],"unsafe":[]}	A3	A3,B3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776096642	7	blocked	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	34408	{"safe":["C3","A3"],"unsafe":["B3"]}	B1	A1,B1	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776104586	7	blocked	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	42352	{"safe":["C3","A3","B1","A1"],"unsafe":["B3"]}	C1	C1	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776142041	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	14116	{"safe":["A2","A3"],"unsafe":[]}	B2	B2,C2	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776155740	9	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	27820	{"safe":["A2","A3","B2"],"unsafe":["C2"]}	B3	B3,C3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776219559	11	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	28808	{"safe":["B3","C1","C2"],"unsafe":[]}	C3	A3,C3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776258260	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20290	{"safe":["A2","B3","C2","C3"],"unsafe":[]}	B2	B1,B2	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776319344	15	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	14666	{"safe":["C1"],"unsafe":[]}	C2	C2,C3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776356430	17	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	19627	{"safe":[],"unsafe":[]}	C2	B2,C2	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776372820	17	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	36019	{"safe":["C2","B2"],"unsafe":[]}	C1	B1,C1	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776382806	17	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	46002	{"safe":["C2","B2"],"unsafe":["C1","B1"]}	A1	A1,A2	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776388758	17	empty	4	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	51955	{"safe":["C2","B2","A1","A2"],"unsafe":["C1","B1"]}	A3	A3	answer
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776426742	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	10764	{"safe":["A2"],"unsafe":[]}	A1	A1,A3	answer
