iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782382803	1	practice	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17599	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782466179	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	37687	{"safe":["A3","B3","C1"],"unsafe":[]}	B2	A2,B2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782476182	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	47691	{"safe":["A3","B3","C1","A2"],"unsafe":["B2"]}	A1	A1	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782509900	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	12853	{"safe":["A1","A2","B2","B3","C3"],"unsafe":[]}	B1	B1	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782542550	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	10495	{"safe":["A1","A2","B1"],"unsafe":[]}	A3	A3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782573636	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	12191	{"safe":["A2","A3","C1","C3"],"unsafe":[]}	B3	B3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782640759	11	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	29576	{"safe":["A1","B3","C2"],"unsafe":[]}	A3	A2,A3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782670623	11	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	59438	{"safe":["A1","B3","C2","A3"],"unsafe":["A2"]}	B1	B1,C3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782682266	11	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	71082	{"safe":["A1","B3","C2","A3","C3"],"unsafe":["A2","B1"]}	C1	C1	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782723179	13	empty	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19983	{"safe":[],"unsafe":[]}	C1	C1,C2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782741950	13	empty	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	38755	{"safe":["C1","C2"],"unsafe":[]}	A1	A1,B2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782753601	13	empty	3	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	50407	{"safe":["C1","C2","B2"],"unsafe":["A1"]}	A2	A2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782798842	15	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	26901	{"safe":["B1","B3","C2","C3"],"unsafe":[]}	A3	A2,A3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782809010	15	random	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	37018	{"safe":["B1","B3","C2","C3","A2"],"unsafe":["A3"]}	B2	B2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782861043	17	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	23614	{"safe":["A1"],"unsafe":[]}	A3	A3,C3	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782874989	17	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	37553	{"safe":["A1","C3"],"unsafe":["A3"]}	C2	C1,C2	answer
testing	5389-de8b97ca-e8af-41c3-af43-ac3c41a40c3e	1550782923874	19	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	19683	{"safe":["B3"],"unsafe":[]}	A3	A3,C3	answer
