iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789404542	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	36597	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789462260	3	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	26098	{"safe":["A2","B1","B2","C1"],"unsafe":[]}	C2	C2	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789529943	5	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	44181	{"safe":["A3","B1"],"unsafe":[]}	A2	A1,A2	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789561330	5	random	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	75558	{"safe":["A3","B1","A2"],"unsafe":["A1"]}	B2	B2,B3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789632554	7	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	48066	{"safe":[],"unsafe":[]}	C1	C1,C2	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789660297	7	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	75807	{"safe":["C1"],"unsafe":["C2"]}	A2	A2,A3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789684651	7	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	100157	{"safe":["C1","A2"],"unsafe":["C2","A3"]}	B3	B2,B3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789695906	7	empty	4	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	111408	{"safe":["C1","A2","B3","B2"],"unsafe":["C2","A3"]}	B1	B1	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789754189	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	35048	{"safe":["A1","C3"],"unsafe":[]}	B1	B1,B3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789763657	9	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	44516	{"safe":["A1","C3","B3"],"unsafe":["B1"]}	A3	A3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789828254	11	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	27087	{"safe":["B2"],"unsafe":[]}	C2	A2,C2	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789873840	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	10776	{"safe":["A2","A3","B3","C2"],"unsafe":[]}	A1	A1	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789948988	15	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	39133	{"safe":["A2"],"unsafe":[]}	C2	C2,C3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550789969046	15	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	59194	{"safe":["A2","C3"],"unsafe":["C2"]}	B3	A3,B3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550790011766	17	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	17118	{"safe":["A1","C1"],"unsafe":[]}	A2	A2,A3	answer
testing	6928-fd278999-f7d0-40b5-aa78-3ea84fd499a9	1550790055829	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	11435	{"safe":["A1","A3","C1","C2"],"unsafe":[]}	B1	B1	answer
