iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777580555	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	11688	{"safe":["A2","A3"],"unsafe":[]}	A1	A1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777623232	3	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	20157	{"safe":["B2","B3","C2"],"unsafe":[]}	B1	B1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777666939	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	23803	{"safe":["C1"],"unsafe":[]}	A1	A1,B1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777715712	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	27533	{"safe":["A2","B2","C1"],"unsafe":[]}	B3	A1,B3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777724948	7	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	36773	{"safe":["A2","B2","C1","A1"],"unsafe":["B3"]}	A3	A3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777769747	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22523	{"safe":["C2","C3"],"unsafe":[]}	B2	B2,C1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777786075	9	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	38852	{"safe":["C2","C3"],"unsafe":["B2","C1"]}	B3	B3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777796441	9	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	49210	{"safe":["C2","C3","B3"],"unsafe":["B2","C1"]}	A3	A3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777882800	11	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	30683	{"safe":["C3"],"unsafe":[]}	B3	A3,B3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777903238	11	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	51131	{"safe":["C3","B3"],"unsafe":["A3"]}	A1	A1,B1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777911987	11	blocked	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	59874	{"safe":["C3","B3","A1","B1"],"unsafe":["A3"]}	C1	C1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550777963603	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	16510	{"safe":["A3"],"unsafe":[]}	A1	A1,A2	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550778006636	15	empty	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20793	{"safe":[],"unsafe":[]}	C2	C1,C2	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550778029109	15	empty	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	43266	{"safe":["C2","C1"],"unsafe":[]}	B2	A1,B2	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550778055876	15	empty	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	70033	{"safe":["C2","C1","A1"],"unsafe":["B2"]}	B1	B1	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550778126722	17	pragmatic	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17832	{"safe":["B2"],"unsafe":[]}	B1	B1,B3	answer
testing	8200-e7d41631-6a3f-442a-8062-0593ac933090	1550778170111	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	23021	{"safe":["A3","B1","B2","C1"],"unsafe":[]}	A1	A1,A2	answer
