iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787446997	0	practice	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	28157	{"safe":["A2","B2"],"unsafe":[]}	C2	C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787533641	2	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	22667	{"safe":["A1","A3","C1"],"unsafe":[]}	A2	A2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787546188	2	random	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	35213	{"safe":["A1","A3","C1"],"unsafe":["A2"]}	C3	C3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787557532	2	random	3	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	46557	{"safe":["A1","A3","C1","C3"],"unsafe":["A2"]}	C2	C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787593201	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	13611	{"safe":["C2"],"unsafe":[]}	A2	A2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787604717	4	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	25140	{"safe":["C2","A2"],"unsafe":[]}	B2	B2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787641613	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	14869	{"safe":["A2"],"unsafe":[]}	A1	A1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787661820	6	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	35077	{"safe":["A2","A1"],"unsafe":[]}	A3	A3,B2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787673014	6	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	46269	{"safe":["A2","A1"],"unsafe":["A3","B2"]}	C3	C3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787679877	6	random	4	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	53135	{"safe":["A2","A1","C3"],"unsafe":["A3","B2"]}	C2	C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787685899	6	random	5	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	59153	{"safe":["A2","A1","C3","C2"],"unsafe":["A3","B2"]}	C1	C1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787782002	8	blocked	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	74999	{"safe":["A3"],"unsafe":[]}	A1	A1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787794745	8	blocked	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	87735	{"safe":["A3","A1"],"unsafe":[]}	A2	A2,B1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787803548	8	blocked	3	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	96545	{"safe":["A3","A1","B1"],"unsafe":["A2"]}	B3	B3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787809343	8	blocked	4	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	102039	{"safe":["A3","A1","B1","B3"],"unsafe":["A2"]}	B2	B2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787860553	10	empty	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17093	{"safe":[],"unsafe":[]}	C1	C1,C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787879559	10	empty	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	36095	{"safe":["C1","C2"],"unsafe":[]}	B2	B1,B2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787887382	10	empty	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	43621	{"safe":["C1","C2","B2","B1"],"unsafe":[]}	A2	A2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787933792	12	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	10934	{"safe":["B1"],"unsafe":[]}	A1	A1,C1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787963051	12	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	40192	{"safe":["B1","A1"],"unsafe":["C1"]}	C2	C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787970812	12	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	47953	{"safe":["B1","A1"],"unsafe":["C1","C2"]}	C3	C3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787977217	12	random	4	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	54058	{"safe":["B1","A1","C3"],"unsafe":["C1","C2"]}	B3	B3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550787982630	12	random	5	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	59773	{"safe":["B1","A1","C3","B3"],"unsafe":["C1","C2"]}	A3	A3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788024302	14	pragmatic	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	17688	{"safe":["B1"],"unsafe":[]}	A1	A1,A2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788037519	14	pragmatic	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	30909	{"safe":["B1","A1"],"unsafe":["A2"]}	C1	B3,C1	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788081519	16	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	12826	{"safe":["C3"],"unsafe":[]}	C2	C1,C2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788094433	16	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	25734	{"safe":["C3"],"unsafe":["C2","C1"]}	A1	A1,A2	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788099859	16	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	31167	{"safe":["C3","A1","A2"],"unsafe":["C2","C1"]}	A3	A3	answer
testing	8149-96406da3-8fec-4caf-8993-4bef9a1ac68c	1550788135229	18	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15416	{"safe":["A1","B1","B2"],"unsafe":[]}	C1	A2,C1	answer
