iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775409809	0	practice	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	22255	{"safe":["B1","C1"],"unsafe":[]}	A1	A1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775448598	2	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	11966	{"safe":["A1","A3","B2","B3"],"unsafe":[]}	C3	C3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775458151	2	random	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	21519	{"safe":["A1","A3","B2","B3"],"unsafe":["C3"]}	C2	C2	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775467430	2	random	3	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	30797	{"safe":["A1","A3","B2","B3","C2"],"unsafe":["C3"]}	A2	A2	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775475020	2	random	4	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	38388	{"safe":["A1","A3","B2","B3","C2"],"unsafe":["C3","A2"]}	C1	C1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775481590	2	random	5	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	44957	{"safe":["A1","A3","B2","B3","C2","C1"],"unsafe":["C3","A2"]}	B1	B1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775507018	4	random	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	7204	{"safe":["B3","C2"],"unsafe":[]}	A3	A3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775514151	4	random	2	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	14338	{"safe":["B3","C2","A3"],"unsafe":[]}	C3	C3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775581542	6	pragmatic	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	13102	{"safe":["C2"],"unsafe":[]}	A2	A1,A2	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775595940	6	pragmatic	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	27500	{"safe":["C2","A2","A1"],"unsafe":[]}	B2	B2,B3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775654526	8	blocked	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	13850	{"safe":["A2"],"unsafe":[]}	A3	A1,A3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775683740	10	empty	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	12114	{"safe":[],"unsafe":[]}	A1	A1,B1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775696040	10	empty	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	24412	{"safe":["A1","B1"],"unsafe":[]}	A3	A2,A3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775824787	12	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	12820	{"safe":["A2","C2","C3"],"unsafe":[]}	B2	A1,B2	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775892553	14	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	13642	{"safe":[],"unsafe":[]}	B1	A1,B1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775908628	14	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	29717	{"safe":["A1"],"unsafe":["B1"]}	A3	A2,A3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775940811	16	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	12513	{"safe":["B1","B3","C2"],"unsafe":[]}	B2	A2,B2	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775972827	18	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	14065	{"safe":["B3","C1"],"unsafe":[]}	A3	A2,A3	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775987020	18	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	28258	{"safe":["B3","C1","A2"],"unsafe":["A3"]}	A1	A1,B1	answer
testing	1947-6494c988-ec24-4560-a5d1-55c3986cc318	1550775998650	18	random	3	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	39888	{"safe":["B3","C1","A2"],"unsafe":["A3","A1","B1"]}	B2	B2,C2	answer
