iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550787907242	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	69466	{"safe":["A1","A2"],"unsafe":[]}	A3	A3,B1	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550787972111	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"safe"}	29561	{"safe":["A1","B1","B2","C3"],"unsafe":[]}	B3	A2,B3	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788011484	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"safe"}	68936	{"safe":["A1","B1","B2","C3","A2"],"unsafe":["B3"]}	A3	A3,C1	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788076527	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	28629	{"safe":["A1","B2"],"unsafe":[]}	C2	A2,C2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788123630	7	pragmatic	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	25256	{"safe":["C3"],"unsafe":[]}	A3	A3,B3	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788190539	9	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	28868	{"safe":["A3","B1","C3"],"unsafe":[]}	A2	A1,A2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788207460	9	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	45784	{"safe":["A3","B1","C3","A1"],"unsafe":["A2"]}	C2	C1,C2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788324963	11	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	44369	{"safe":["C1","C3"],"unsafe":[]}	B1	B1,B2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788357340	11	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	76743	{"safe":["C1","C3","B2"],"unsafe":["B1"]}	A3	A3,B3	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788376162	11	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	95568	{"safe":["C1","C3","B2","A3"],"unsafe":["B1","B3"]}	A2	A2,C2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788431908	13	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	16226	{"safe":["A3"],"unsafe":[]}	A2	A1,A2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788474209	15	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	19595	{"safe":["A2","B1"],"unsafe":[]}	A3	A1,A3	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788516915	17	empty	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	20815	{"safe":[],"unsafe":[]}	A2	A1,A2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788532322	17	empty	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	36224	{"safe":["A2"],"unsafe":["A1"]}	B2	B2,C2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788612300	19	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	49939	{"safe":["A2","B1","C1","C3"],"unsafe":[]}	A1	A1,B2	answer
testing	2133-b8f250a7-a06d-4929-a097-f232d2ff5dc7	1550788632096	19	random	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	69741	{"safe":["A2","B1","C1","C3","B2"],"unsafe":["A1"]}	C2	A3,C2	answer
