iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788602373	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	14991	{"safe":["A2","A3"],"unsafe":[]}	A1	A1	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788643321	3	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	22928	{"safe":["A1","B2","B3","C3"],"unsafe":[]}	B1	B1	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788706717	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	13711	{"safe":["A1","A2","B3","C2"],"unsafe":[]}	A3	A3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788781037	7	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	10183	{"safe":["C1"],"unsafe":[]}	C2	C2	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788789492	7	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	18637	{"safe":["C1","C2"],"unsafe":[]}	C3	C3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788815067	9	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	8041	{"safe":["A1"],"unsafe":[]}	A2	A2	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788829201	9	pragmatic	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	22172	{"safe":["A1","A2"],"unsafe":[]}	A3	A3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788857478	11	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	10821	{"safe":["A3","B1","B3","C1","C2"],"unsafe":[]}	B2	B2	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788863477	11	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	16820	{"safe":["A3","B1","B3","C1","C2"],"unsafe":["B2"]}	C3	C3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788895735	13	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	9302	{"safe":["B1","B3","C3"],"unsafe":[]}	A3	A3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788953779	15	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	6380	{"safe":[],"unsafe":[]}	A1	A1	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788971076	15	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	23677	{"safe":["A1"],"unsafe":[]}	A3	A3	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550788977698	15	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	30300	{"safe":["A1","A3"],"unsafe":[]}	A2	A2	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550789036432	17	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"safe"}	23661	{"safe":["A1","A3","B1","B2"],"unsafe":[]}	C1	C1	answer
testing	5251-95f91142-9882-4e75-9bee-a997a5e1bf64	1550789068527	19	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	6321	{"safe":["B2","B3"],"unsafe":[]}	B1	B1	answer
