iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788117736	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	17822	{"safe":["A1","B1"],"unsafe":[]}	C1	C1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788154234	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	9481	{"safe":["B1","B2","C1","C2"],"unsafe":[]}	C3	C3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788198374	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	22171	{"safe":["C3"],"unsafe":[]}	A3	A3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788212948	5	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	36755	{"safe":["C3"],"unsafe":["A3"]}	A2	A2	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788226508	5	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	50313	{"safe":["C3"],"unsafe":["A3","A2"]}	A1	A1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788237708	5	random	4	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	61512	{"safe":["C3","A1"],"unsafe":["A3","A2"]}	B1	B1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788245497	5	random	5	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	69303	{"safe":["C3","A1","B1"],"unsafe":["A3","A2"]}	C1	C1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788296762	7	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	31058	{"safe":["B1"],"unsafe":[]}	A1	A1,C1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788367678	7	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	101973	{"safe":["B1","A1"],"unsafe":["C1"]}	C2	C2	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788383228	7	blocked	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	117516	{"safe":["B1","A1"],"unsafe":["C1","C2"]}	C3	C3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788399519	7	blocked	4	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	133816	{"safe":["B1","A1","C3"],"unsafe":["C1","C2"]}	A3	A3,B3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788438546	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	12441	{"safe":["A1","A2","B3","C1","C2"],"unsafe":[]}	C3	C3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788496999	11	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	22919	{"safe":[],"unsafe":[]}	A1	A1,A2	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788505832	11	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	31752	{"safe":["A1","A2"],"unsafe":[]}	A3	A3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788552309	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	26907	{"safe":["A1","B1","B3","C2","C3"],"unsafe":[]}	A3	A3	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788604952	15	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	7532	{"safe":["B2","B3"],"unsafe":[]}	B1	B1	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788636840	17	pragmatic	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	12932	{"safe":["A2"],"unsafe":[]}	B2	B2,C2	answer
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788678259	19	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	9528	{"safe":["A1","A3","B3"],"unsafe":[]}	C3	C3	answer
