iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776316660	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	12769	{"safe":["A1","A2"],"unsafe":[]}	A3	A3	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776344211	2	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	11545	{"safe":["A1","A2","B3","C1"],"unsafe":[]}	B1	B1	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776400131	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	38425	{"safe":["A2","C1"],"unsafe":[]}	C3	C3	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776435374	4	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	73661	{"safe":["A2","C1","C3"],"unsafe":[]}	C2	C2	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776527414	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	27569	{"safe":["B1","C2","C3"],"unsafe":[]}	A2	A2	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776564244	6	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	64405	{"safe":["B1","C2","C3","A2"],"unsafe":[]}	B2	B2	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776569769	6	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	69926	{"safe":["B1","C2","C3","A2"],"unsafe":["B2"]}	A3	A3	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776597819	6	random	4	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	97973	{"safe":["B1","C2","C3","A2"],"unsafe":["B2","A3"]}	A1	A1	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776607107	6	random	5	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	107268	{"safe":["B1","C2","C3","A2","A1"],"unsafe":["B2","A3"]}	C1	C1	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776630374	6	random	6	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	130535	{"safe":["B1","C2","C3","A2","A1","C1"],"unsafe":["B2","A3"]}	B3	B3	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776638649	6	random	7	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	138807	{"safe":["B1","C2","C3","A2","A1","C1"],"unsafe":["B2","A3","B3"]}	B2	B2	answer
testing	5381-f3fe8013-77ec-4ecd-8574-86a10688d128	1550776646346	6	random	8	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	146504	{"safe":["B1","C2","C3","A2","A1","C1"],"unsafe":["B2","A3","B3","B2"]}	A2	A2	answer
