iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782580893	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	31890	{"safe":["B1","C1"],"unsafe":[]}	A1	A1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782630995	3	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	10102	{"safe":["A3","B3","C1","C2"],"unsafe":[]}	C3	C3	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782665024	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	14305	{"safe":["A3","B2","C1"],"unsafe":[]}	A1	A1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782677680	5	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	26962	{"safe":["A3","B2","C1","A1"],"unsafe":[]}	B1	B1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782715287	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	9591	{"safe":["A1","B2","B3","C2","C3"],"unsafe":[]}	C1	C1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782744290	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	8309	{"safe":["A2","A3","B3"],"unsafe":[]}	C3	C3	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782783870	11	blocked	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	9971	{"safe":["B3"],"unsafe":[]}	A3	A3	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782792231	11	blocked	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	18332	{"safe":["B3","A3"],"unsafe":[]}	C3	C3	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782818853	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	8837	{"safe":["A3","B2","C3"],"unsafe":[]}	B3	B3	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782844811	15	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	7464	{"safe":["C3"],"unsafe":[]}	C1	C1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782854647	15	pragmatic	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	17298	{"safe":["C3","C1"],"unsafe":[]}	C2	C2	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782908841	17	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	8377	{"safe":["B1","B3","C2"],"unsafe":[]}	B2	B2	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782960175	19	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22242	{"safe":[],"unsafe":[]}	A2	A1,A2	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782981340	19	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	43410	{"safe":["A2","A1"],"unsafe":[]}	C1	B3,C1	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550782999331	19	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	61386	{"safe":["A2","A1","B3"],"unsafe":["C1"]}	B2	A3,B2	answer
testing	3846-8aec7c5f-487e-48c8-ae96-4470d035fb06	1550783007350	19	empty	4	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	69406	{"safe":["A2","A1","B3","A3"],"unsafe":["C1","B2"]}	C3	C3	answer
