iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774284337	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	27774	{"safe":["A2","A3"],"unsafe":[]}	A1	A1,B3	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774326246	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20987	{"safe":["A1","A2","C2"],"unsafe":[]}	A3	A3,B1	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774346444	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	41191	{"safe":["A1","A2","C2"],"unsafe":["A3","B1"]}	C3	C1,C3	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774394535	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	17666	{"safe":["A2","A3","B1","B2","C1"],"unsafe":[]}	C2	C2	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774463511	7	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	19514	{"safe":["C2"],"unsafe":[]}	A2	A2,B2	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774485962	7	blocked	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	41964	{"safe":["C2","A2"],"unsafe":["B2"]}	B3	A3,B3	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774503414	7	blocked	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	59410	{"safe":["C2","A2","B3"],"unsafe":["B2","A3"]}	B1	B1	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774528073	7	blocked	4	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	84067	{"safe":["C2","A2","B3","B1"],"unsafe":["B2","A3"]}	A1	A1,C1	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774583698	9	empty	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	20145	{"safe":[],"unsafe":[]}	A3	A2,A3	answer
testing	2679-169dc47a-6cb2-4b82-b242-29546a68e5fb	1550774605954	9	empty	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	42402	{"safe":["A3"],"unsafe":["A2"]}	B3	A1,B3	answer
