iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782696807	0	practice	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	55098	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782740037	2	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	23287	{"safe":["B1","B3","C2","C3"],"unsafe":[]}	A3	A3,B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782761422	2	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	44673	{"safe":["B1","B3","C2","C3","B2"],"unsafe":["A3"]}	A2	A2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782824327	4	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	26466	{"safe":["A1"],"unsafe":[]}	A3	A3,B1	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782840569	4	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	42708	{"safe":["A1","B1"],"unsafe":["A3"]}	B2	B2,B3	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782869039	6	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	8802	{"safe":["B1","B3"],"unsafe":[]}	B2	B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782911614	8	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	24371	{"safe":["B1","C1","C2"],"unsafe":[]}	A1	A1,B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782918599	8	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	31357	{"safe":["B1","C1","C2","B2"],"unsafe":["A1"]}	A2	A2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782958338	10	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	18782	{"safe":["A2","B3","C3"],"unsafe":[]}	A3	A3,B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783011700	12	empty	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	19580	{"safe":[],"unsafe":[]}	B2	B1,B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783028592	12	empty	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	36472	{"safe":["B2"],"unsafe":["B1"]}	A2	A2,C2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783063626	14	pragmatic	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"safe"}	13157	{"safe":["A2"],"unsafe":[]}	A1	A1,A3	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783145373	16	blocked	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22589	{"safe":["B3"],"unsafe":[]}	A3	A2,A3	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783160852	16	blocked	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	38066	{"safe":["B3","A2"],"unsafe":["A3"]}	C2	B2,C2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783219196	18	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	27391	{"safe":["B1","C3"],"unsafe":[]}	B2	A3,B2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783234513	18	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	42711	{"safe":["B1","C3","A3"],"unsafe":["B2"]}	C2	A2,C2	answer
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783241366	18	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	49565	{"safe":["B1","C3","A3","A2"],"unsafe":["B2","C2"]}	A1	A1	answer
