iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782039223	1	practice	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	13068	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782090375	3	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	27742	{"safe":["A1"],"unsafe":[]}	A2	A2,B1	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782101358	3	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	38725	{"safe":["A1"],"unsafe":["A2","B1"]}	C1	C1	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782109215	3	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	46582	{"safe":["A1","C1"],"unsafe":["A2","B1"]}	C2	C2	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782117508	3	random	4	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	54875	{"safe":["A1","C1","C2"],"unsafe":["A2","B1"]}	C3	C3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782177591	5	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	21810	{"safe":["A3","B1","C3"],"unsafe":[]}	A2	A2,C2	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782190975	5	random	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	35193	{"safe":["A3","B1","C3"],"unsafe":["A2","C2"]}	B2	B2,B3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782260141	7	empty	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	48485	{"safe":[],"unsafe":[]}	C2	A2,C2	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782286367	7	empty	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	74711	{"safe":["C2"],"unsafe":["A2"]}	A3	A1,A3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782299932	7	empty	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	88274	{"safe":["C2","A1"],"unsafe":["A2","A3"]}	B1	B1,C1	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782363430	9	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	15836	{"safe":["A3","B1"],"unsafe":[]}	B2	B2,B3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782409147	11	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22435	{"safe":["A2","B2","B3","C3"],"unsafe":[]}	B1	A1,B1	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782417591	11	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	30880	{"safe":["A2","B2","B3","C3","A1"],"unsafe":["B1"]}	A3	A3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782448549	13	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	11580	{"safe":["A3","B1","B3"],"unsafe":[]}	B2	B2	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782485029	15	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	16036	{"safe":["C1"],"unsafe":[]}	C3	C2,C3	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782526993	17	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	10376	{"safe":["A2","C2"],"unsafe":[]}	B2	B2	answer
testing	1176-ee940788-dc30-4bb6-bf8c-d47ec34a5ab9	1550782613514	19	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	21376	{"safe":["C3"],"unsafe":[]}	A3	A1,A3	answer
