iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775014250	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	28078	{"safe":["B1","C1"],"unsafe":[]}	A1	A1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775079070	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	16562	{"safe":["A1","A2","C2"],"unsafe":[]}	A3	A3	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775133579	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	13092	{"safe":["A1","B2","B3","C1"],"unsafe":[]}	B1	B1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775202276	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	29519	{"safe":["A1","A2","C1"],"unsafe":[]}	A3	A3,B1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775227837	7	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	55090	{"safe":["A1","A2","C1","B1"],"unsafe":["A3"]}	C3	C3	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775266241	7	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	93492	{"safe":["A1","A2","C1","B1"],"unsafe":["A3","C3"]}	B3	B3	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775279795	7	random	4	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	107046	{"safe":["A1","A2","C1","B1","B3"],"unsafe":["A3","C3"]}	B2	B2	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775322957	9	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	15712	{"safe":["B1","B2","C1"],"unsafe":[]}	A1	A1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775387229	11	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	26305	{"safe":["A1"],"unsafe":[]}	C1	B1,C1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775455032	13	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	45914	{"safe":["A3","B1","B2","C2","C3"],"unsafe":[]}	A2	A1,A2	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775493020	13	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	83903	{"safe":["A3","B1","B2","C2","C3","A1"],"unsafe":["A2"]}	B3	B3,C1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775549271	15	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	31855	{"safe":["A1","B3","C3"],"unsafe":[]}	B2	A2,B2	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775575789	15	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	58374	{"safe":["A1","B3","C3","B2","A2"],"unsafe":[]}	B1	A3,B1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775663631	17	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	21601	{"safe":["A3"],"unsafe":[]}	A2	A1,A2	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775710066	19	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	23649	{"safe":[],"unsafe":[]}	C1	B1,C1	answer
testing	8761-82eefaae-fb62-442f-bcb0-9f87a6b0db86	1550775723187	19	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"unsafe"}	36778	{"safe":["C1","B1"],"unsafe":[]}	A1	A1	answer
