iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778072059	1	practice	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	88643	{"safe":["B3","C3"],"unsafe":[]}	A3	A2,A3	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778136745	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	40429	{"safe":["A1"],"unsafe":[]}	B1	B1,B2	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778157171	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	60855	{"safe":["A1"],"unsafe":["B1","B2"]}	B3	A3,B3	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778173986	3	random	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	77669	{"safe":["A1","B3","A3"],"unsafe":["B1","B2"]}	C3	C2,C3	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778255841	5	random	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	20648	{"safe":["B2"],"unsafe":[]}	B3	B1,B3	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778292324	7	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	13612	{"safe":["A3","C1"],"unsafe":[]}	B1	A1,B1	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778449901	9	blocked	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	85224	{"safe":["A2"],"unsafe":[]}	A1	A1	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778466093	9	blocked	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	101416	{"safe":["A2"],"unsafe":["A1"]}	C1	C1,C2	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778478772	9	blocked	3	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	114094	{"safe":["A2","C1","C2"],"unsafe":["A1"]}	C3	B2,C3	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778513666	11	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15723	{"safe":["A2","C2","C3"],"unsafe":[]}	C1	B2,C1	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778578571	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	13539	{"safe":["A1","A3","B1","C2"],"unsafe":[]}	C1	B2,C1	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778656447	15	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	17800	{"safe":["A2","B1"],"unsafe":[]}	C1	A1,C1	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778669004	15	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	30355	{"safe":["A2","B1","A1"],"unsafe":["C1"]}	B2	B2,C2	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778740475	17	pragmatic	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	11820	{"safe":["C3"],"unsafe":[]}	C1	C1,C2	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778797016	19	empty	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	16003	{"safe":[],"unsafe":[]}	C1	C1,C2	answer
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778810826	19	empty	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	29813	{"safe":["C1","C2"],"unsafe":[]}	A2	A2,B2	answer
