iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782530167	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	14283	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782585083	3	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	32342	{"safe":["B1","C2"],"unsafe":[]}	C3	B3,C3	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782591572	3	random	2	leader	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	38829	{"safe":["B1","C2","B3"],"unsafe":["C3"]}	B2	B2	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782626873	5	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"safe"}	15700	{"safe":["A1","A3","C2"],"unsafe":[]}	A2	A2	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782683947	7	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	23704	{"safe":["A1","B2"],"unsafe":[]}	B3	B3,C3	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782720816	7	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	60576	{"safe":["A1","B2","C3"],"unsafe":["B3"]}	A3	A3,C2	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782729332	7	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	69088	{"safe":["A1","B2","C3","A3","C2"],"unsafe":["B3"]}	C1	C1	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782782000	9	empty	1	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	16049	{"safe":[],"unsafe":[]}	A1	A1,B1	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782799386	9	empty	2	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	33434	{"safe":["B1"],"unsafe":["A1"]}	A2	A2,B3	answer
testing	3644-23017109-8f57-4c66-b4e3-fe76a7b036cf	1550782812186	9	empty	3	leader	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	46234	{"safe":["B1","B3"],"unsafe":["A1","A2"]}	A3	A3,C3	answer
