iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550789860266	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"safe"}	24963	{"safe":["B1","C1"],"unsafe":[]}	A1	A1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550789925476	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	31526	{"safe":["A3","B3","C1","C2"],"unsafe":[]}	C3	B1,C3	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550789939652	3	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	45709	{"safe":["A3","B3","C1","C2","B1"],"unsafe":["C3"]}	A1	A1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550789980829	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	21076	{"safe":["B1","C1","C2"],"unsafe":[]}	A1	A1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790043853	7	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	14023	{"safe":["A2","A3","B1","B3"],"unsafe":[]}	C3	C3	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790087970	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15186	{"safe":["A1","B1","C3"],"unsafe":[]}	C1	C1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790121253	11	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	12425	{"safe":["B1","B3","C3"],"unsafe":[]}	B2	B2	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790151667	13	blocked	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	11833	{"safe":["A1"],"unsafe":[]}	C1	C1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790160666	13	blocked	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	20833	{"safe":["A1","C1"],"unsafe":[]}	B1	B1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790205171	15	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	11945	{"safe":["A3"],"unsafe":[]}	A1	A1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790214721	15	pragmatic	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	21497	{"safe":["A3","A1"],"unsafe":[]}	A2	A2	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790248443	17	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	13339	{"safe":["B2","C1","C3"],"unsafe":[]}	A3	A3	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790263991	17	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	28877	{"safe":["B2","C1","C3"],"unsafe":["A3"]}	B1	B1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790271377	17	random	3	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	36277	{"safe":["B2","C1","C3","B1"],"unsafe":["A3"]}	A1	A1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790320170	19	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	13835	{"safe":[],"unsafe":[]}	C3	C3	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790345990	19	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	39652	{"safe":[],"unsafe":["C3"]}	C2	B2,C2	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790360751	19	empty	3	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	54413	{"safe":["C2"],"unsafe":["C3","B2"]}	C1	B1,C1	answer
testing	3793-5f9e13c1-8e5f-47f1-83e3-a6a8a15c51d7	1550790375723	19	empty	4	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	69387	{"safe":["C2","C1","B1"],"unsafe":["C3","B2"]}	A1	A1	answer
