iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788299026	0	practice	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	29630	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788375818	2	random	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	12664	{"safe":["A3","B1","C2","C3"],"unsafe":[]}	C1	C1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788420658	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	15966	{"safe":["A2","A3","B2","C1","C3"],"unsafe":[]}	A1	A1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788433666	4	random	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	28975	{"safe":["A2","A3","B2","C1","C3"],"unsafe":["A1"]}	C2	C2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788458687	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	7328	{"safe":["C2"],"unsafe":[]}	A2	A2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788467047	6	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	15687	{"safe":["C2","A2"],"unsafe":[]}	B2	B2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788513203	8	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	8801	{"safe":["A2","B3","C3"],"unsafe":[]}	A3	A3	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788542211	10	blocked	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	12332	{"safe":["A3"],"unsafe":[]}	A1	A1,A2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788591645	12	empty	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	24513	{"safe":[],"unsafe":[]}	A3	A3,B3	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788606580	12	empty	2	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	39449	{"safe":["A3"],"unsafe":["B3"]}	B2	B2,C1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788623905	12	empty	3	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	56772	{"safe":["A3","B2","C1"],"unsafe":["B3"]}	B1	A1,B1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788676857	14	pragmatic	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"safe"}	12054	{"safe":["C1"],"unsafe":[]}	A1	A1,A2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788684024	14	pragmatic	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"unsafe","C3":"safe"}	19229	{"safe":["C1","A1","A2"],"unsafe":[]}	B1	B1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788732954	16	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"safe"}	19538	{"safe":["A3","C2","C3"],"unsafe":[]}	C1	A1,C1	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788739734	16	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"safe"}	26317	{"safe":["A3","C2","C3","A1"],"unsafe":["C1"]}	A2	A2	answer
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788779870	18	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"unsafe","C3":"safe"}	14206	{"safe":["B2","C3"],"unsafe":[]}	B1	B1,B3	answer
