iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789523665	1	practice	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	22610	{"safe":["A2","B2"],"unsafe":[]}	C2	C2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789601221	3	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	34646	{"safe":["A1","B2"],"unsafe":[]}	C1	B1,C1	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789656299	5	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	23961	{"safe":["A1","A3","C1","C3"],"unsafe":[]}	B3	B1,B3	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789733818	7	random	1	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	35106	{"safe":["A1","B1","B3","C2"],"unsafe":[]}	B2	B2,C1	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789744216	7	random	2	leader	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	45504	{"safe":["A1","B1","B3","C2","C1"],"unsafe":["B2"]}	C3	C3	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789830349	9	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	28637	{"safe":["A2","B1","C1","C2"],"unsafe":[]}	B2	A1,B2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789878635	11	blocked	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	24866	{"safe":["A2"],"unsafe":[]}	C2	B2,C2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789967625	13	random	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	26976	{"safe":["A2","C1","C3"],"unsafe":[]}	B3	B3,C2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550789982382	13	random	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	41736	{"safe":["A2","C1","C3","C2"],"unsafe":["B3"]}	B2	B2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550790031272	15	pragmatic	1	leader	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	22442	{"safe":["C1"],"unsafe":[]}	A1	A1,B1	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550790074653	17	empty	1	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	21997	{"safe":[],"unsafe":[]}	C2	C1,C2	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550790093416	17	empty	2	leader	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	40760	{"safe":["C1"],"unsafe":["C2"]}	B1	A1,B1	answer
testing	0443-7523f002-3863-4efe-ae92-7a14ea2e3112	1550790130035	19	random	1	leader	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	14864	{"safe":["A2","B1","B3","C3"],"unsafe":[]}	B2	B2	answer
