iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550783922695	0	practice	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	24880	{"safe":["B1","B2"],"unsafe":[]}	B3	B3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550783959892	2	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	16205	{"safe":["A3","B2","C2","C3"],"unsafe":[]}	C1	C1	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784011790	4	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	30185	{"safe":["A1","B2"],"unsafe":[]}	C2	A3,C2	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784057373	4	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	75769	{"safe":["A1","B2","A3"],"unsafe":["C2"]}	C1	C1,C3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784079582	4	random	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	97977	{"safe":["A1","B2","A3","C1","C3"],"unsafe":["C2"]}	B1	B1,B3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784112915	6	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"unsafe","C1":"safe","C2":"safe","C3":"unsafe"}	10893	{"safe":["A1","C1"],"unsafe":[]}	B1	B1	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784181797	8	blocked	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	25095	{"safe":["A3"],"unsafe":[]}	A1	A1,C1	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784201916	8	blocked	2	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	45214	{"safe":["A3","C1"],"unsafe":["A1"]}	C2	C2,C3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784269709	10	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	18834	{"safe":["A1","B3","C1"],"unsafe":[]}	A2	A2,A3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784287650	10	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	36778	{"safe":["A1","B3","C1","A2"],"unsafe":["A3"]}	C2	C2,C3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784334843	12	random	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	23754	{"safe":["B2","B3","C1","C2"],"unsafe":[]}	A2	A2,A3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784342897	12	random	2	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	31809	{"safe":["B2","B3","C1","C2","A3"],"unsafe":["A2"]}	C3	C3	answer
testing	7284-9392b9c6-4b73-471f-90f3-36ceb4d25678	1550784386603	14	empty	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	20193	{"safe":[],"unsafe":[]}	B3	A3,B3	answer
