iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788436658	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"unsafe"}	32773	{"safe":["A2","B2"],"unsafe":[]}	C2	C2,C3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788488906	2	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	25797	{"safe":["A2","B1","B2"],"unsafe":[]}	B3	A1,B3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788497561	2	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	34453	{"safe":["A2","B1","B2","A1"],"unsafe":["B3"]}	A3	A3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788527626	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	9239	{"safe":["A3","B1","B2","C2","C3"],"unsafe":[]}	A2	A2	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788598986	6	empty	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	30523	{"safe":[],"unsafe":[]}	B2	B2,B3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788620435	6	empty	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	51964	{"safe":["B2","B3"],"unsafe":[]}	B1	A1,B1	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788633404	6	empty	3	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	64940	{"safe":["B2","B3","A1"],"unsafe":["B1"]}	A2	A2,A3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788675619	8	pragmatic	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	18078	{"safe":["B1"],"unsafe":[]}	C1	A1,C1	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788719109	10	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	12299	{"safe":["A1","A2","B1","B3","C2","C3"],"unsafe":[]}	A3	A3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788772365	12	blocked	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	19684	{"safe":["B1"],"unsafe":[]}	C1	C1,C2	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788788053	12	blocked	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	35372	{"safe":["B1","C2"],"unsafe":["C1"]}	A2	A2,B2	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788848061	14	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	28416	{"safe":["A2","A3","B1","C2"],"unsafe":[]}	B2	B2,B3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788855619	14	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	35975	{"safe":["A2","A3","B1","C2","B3"],"unsafe":["B2"]}	C3	C3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788897630	16	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22791	{"safe":["A2","B1","B3","C2","C3"],"unsafe":[]}	A3	A3,B2	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788934997	18	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	18866	{"safe":["A1","C2","C3"],"unsafe":[]}	B3	B1,B3	answer
testing	6507-16b9b2f3-e5c1-49d3-ace2-61249d75483f	1550788942837	18	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	26705	{"safe":["A1","C2","C3","B1"],"unsafe":["B3"]}	C1	C1	answer
