iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	sender	underlyingWorld	timeFromMessage	gridState	cellAskedAbout	answer	eventType
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775142235	0	practice	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"safe"}	71629	{"safe":["A3","B3"],"unsafe":[]}	C3	C2,C3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775183096	2	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	22391	{"safe":["A3","C2"],"unsafe":[]}	B3	B3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775198649	2	random	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"unsafe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"safe"}	37941	{"safe":["A3","C2","B3"],"unsafe":[]}	C3	C3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775235999	4	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"safe","C2":"safe","C3":"safe"}	18476	{"safe":["A3","B2","C1","C2"],"unsafe":[]}	A2	A2	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775313547	6	pragmatic	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	31372	{"safe":["A3"],"unsafe":[]}	A2	A1,A2	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775425135	8	random	1	helper	human	{"A1":"safe","A2":"unsafe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	79048	{"safe":["A1","A3","B2","B3","C1","C2"],"unsafe":[]}	B1	B1	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775466384	10	blocked	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"unsafe","C1":"unsafe","C2":"safe","C3":"unsafe"}	19702	{"safe":["A2"],"unsafe":[]}	A3	A1,A3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775558306	12	random	1	helper	human	{"A1":"unsafe","A2":"safe","A3":"unsafe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	25459	{"safe":["A2","B1","C1","C3"],"unsafe":[]}	C2	C2	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775609277	14	empty	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	29334	{"safe":[],"unsafe":[]}	B2	B2,C2	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775634189	14	empty	2	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"safe","C2":"unsafe","C3":"unsafe"}	54244	{"safe":["B2"],"unsafe":["C2"]}	B3	B1,B3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775677386	16	random	1	helper	human	{"A1":"unsafe","A2":"unsafe","A3":"safe","B1":"safe","B2":"unsafe","B3":"safe","C1":"safe","C2":"safe","C3":"safe"}	20775	{"safe":["C3"],"unsafe":[]}	B3	A3,B3	answer
testing	5388-f6c5c0b9-77a6-4b21-a128-c3ec7bfc1754	1550775723352	18	random	1	helper	human	{"A1":"safe","A2":"safe","A3":"safe","B1":"safe","B2":"safe","B3":"safe","C1":"unsafe","C2":"safe","C3":"unsafe"}	8987	{"safe":["A1","A3"],"unsafe":[]}	A2	A2	answer
