iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	2035-844d20ce-001f-490f-8a39-b40f745265e7	1546220926052	30	2035-844d20ce-001f-490f-8a39-b40f745265e7	1	yes	yes	liked	yes		just asking	helper	205341	exitSurvey
full_sample	2035-844d20ce-001f-490f-8a39-b40f745265e7	1546220930664	30	2035-844d20ce-001f-490f-8a39-b40f745265e7	0	yes	yes	liked	yes	It was short but sweet,  A longer version would have been okay, it was a good game, 	I asked about the unique cards, 	seeker	215118	exitSurvey
