iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	3322-ca67ce1c-7b46-418e-9583-8d3a4fcd3e62	1546232520078	10	3322-ca67ce1c-7b46-418e-9583-8d3a4fcd3e62	2	yes	yes	loved	confused	Fun experiment, I only wish I would have done better,	Not too good,  It took me too long to understand the game,	seeker	604188	exitSurvey
full_sample	3322-ca67ce1c-7b46-418e-9583-8d3a4fcd3e62	1546232522109	10	3322-ca67ce1c-7b46-418e-9583-8d3a4fcd3e62	1	yes	yes	okay	yes	The squares I clicked on weren't always the ones that highlighted, this made it difficult to progress succesfully	My strategy was to try and guess which card pair the partner was going for 	helper	398116	exitSurvey
