iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	7924-398f3313-bf6f-4f3f-93cb-8bc3ce9019cc	1546231907134	25	7924-398f3313-bf6f-4f3f-93cb-8bc3ce9019cc	0	yes	yes	loved	yes	Fun experiment I would like to participate in more!	When I was the seeker I found success in only asking for one of the card entries that were in the green outline	helper	278198	exitSurvey
full_sample	7924-398f3313-bf6f-4f3f-93cb-8bc3ce9019cc	1546231915765	25	7924-398f3313-bf6f-4f3f-93cb-8bc3ce9019cc	1	yes	yes	liked	yes		I would watch what the person asked, then click on both of the one's if they were part of the combo,	seeker	301627	exitSurvey
