iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98	1546231242756	20	6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98	0	yes	yes	not much	yes	no	Following the directions	seeker	206072	exitSurvey
full_sample	6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98	1546231305757	20	6423-0ef57d8d-a1ee-4cc7-9499-b478f9896b98	0	yes	yes	liked	yes	It was fun and I wish I had caught on a little quicker at the beginning, :) 	It took me 2 rounds to catch on and ask for the one card necessary to identify the pair, 	helper	260849	exitSurvey
