iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	9487-fa9413c6-c85f-4876-a266-a44947eca1f1	1546229488685	5	9487-fa9413c6-c85f-4876-a266-a44947eca1f1	0	yes	yes	okay	yes	I wish my partner hadn't left, 	I tried to pick the card that wasn't repeated to help my partner know which cards to reveal,	helper	247295	exitSurvey
